year,outcode,property_type,n_i,avg_price,sd,threshold
2016.0,DN33,F,8,84562.5,15940.59843830929,77300.0
2016.0,DN33,O,4,93e3,75784.78299324564,49699.99999999999
2016.0,DN33,S,145,120474.87586206896,39412.12235236535,107100.0
2016.0,DN33,T,54,103228.16666666667,36806.347956261015,78855.0
2016.0,DN34,D,45,159924.77777777778,50061.29649325774,14e4
2016.0,DN34,F,22,80059.09090909091,26292.795665278805,71500.0
2016.0,DN34,O,2,466500.0,514066.6299226201,321100.0
2016.0,DN34,S,130,112089.95384615385,28215.43266289643,95e3
2016.0,DN34,T,96,88045.78125,21853.864843403557,76975.0
2016.0,DN35,D,102,213397.568627451,64502.74699584581,169963.5
2016.0,DN35,F,64,121546.1875,49616.020470502925,114200.0
2016.0,DN35,O,25,214261.16,154510.3776643282,117781.59999999999
2016.0,DN35,S,200,143878.145,40398.10682083401,124985.0
2016.0,DN35,T,285,95806.32631578947,78802.31547106268,7e4
2016.0,DN36,D,193,216327.69430051814,87799.64207462408,162770.0
2016.0,DN36,F,10,113150.0,28499.56140013386,86400.0
2016.0,DN36,O,10,198120.0,143205.8332145261,67750.0
2016.0,DN36,S,141,147083.12056737588,29746.73739336208,13e4
2016.0,DN36,T,33,125081.66666666667,49474.84996608546,84200.0
2016.0,DN37,D,133,215467.62406015038,110134.02243249188,162800.0
2016.0,DN37,F,8,59243.75,24563.699080146704,47500.0
2016.0,DN37,O,5,1783213.6,3037307.92151945,275913.60000000003
2016.0,DN37,S,138,139005.42753623187,31224.247698683233,125e3
2016.0,DN37,T,60,85691.66666666667,31884.29713753782,67350.0
2016.0,DN38,D,26,266440.3846153846,114725.55253232016,180750.0
2016.0,DN38,S,9,116605.55555555556,22185.4463055801,107e3
2016.0,DN38,T,8,90604.0,22374.930435646053,76250.0
2016.0,DN39,D,23,202800.0,74628.7584709078,155600.0
2016.0,DN39,O,3,202333.33333333334,121989.07054869027,144200.0
2016.0,DN39,S,16,128656.25,34772.939071448454,117e3
2016.0,DN39,T,4,94500.0,47890.50010179472,79249.99999999999
2016.0,DN4,D,295,228705.6406779661,100959.27489399945,17e4
2016.0,DN4,F,70,99527.42857142857,25060.115470182536,85350.0
2016.0,DN4,O,24,435185.3333333333,1039280.2200407181,96495.4
2016.0,DN4,S,387,132474.32816537467,44509.10606887155,107e3
2016.0,DN4,T,296,93055.8581081081,50422.75263074357,62500.0
2016.0,DN40,D,56,155305.35714285713,56904.80861497114,118e3
2016.0,DN40,F,1,29e3,NA,29e3
2016.0,DN40,O,7,299071.4285714286,360885.76546365157,112e3
2016.0,DN40,S,79,100400.0,30539.3986809641,86700.0
2016.0,DN40,T,24,71435.41666666667,35500.644449651605,57550.0
2016.0,DN41,D,72,204213.88888888888,50832.98753057166,175600.0
2016.0,DN41,F,4,70237.5,6715.079423705029,64855.0
2016.0,DN41,O,1,1e5,NA,1e5
2016.0,DN41,S,32,155859.375,55100.5085122311,132900.0
2016.0,DN41,T,13,112019.23076923077,26966.889717311507,92400.0
2016.0,DN5,D,120,254117.66666666666,114505.72941508015,175e3
2016.0,DN5,F,8,69593.125,25277.70939801932,48399.5
2016.0,DN5,O,10,541540.0,603805.1142545913,231499.99999999994
2016.0,DN5,S,310,124572.2258064516,42443.53689498518,105e3
2016.0,DN5,T,169,93854.07692307692,47954.41333791222,65e3
2016.0,DN6,D,100,213437.95,88716.0051697568,155e3
2016.0,DN6,F,1,55e3,NA,55e3
2016.0,DN6,O,10,203125.0,177809.9504308525,93700.0
2016.0,DN6,S,176,103226.85227272728,29325.17282883272,85e3
2016.0,DN6,T,111,70791.18918918919,28748.230987002727,55e3
2016.0,DN7,D,111,197149.5045045045,83229.1016083015,153e3
2016.0,DN7,F,3,86433.33333333333,11373.800303035627,85120.0
2016.0,DN7,O,12,205333.33333333334,182364.9354919133,76500.0
2016.0,DN7,S,113,108856.19469026549,38533.11315605672,88e3
2016.0,DN7,T,43,80540.69767441861,25638.011808673094,65e3
2016.0,DN8,D,63,176551.50793650793,67115.77928280235,135e3
2016.0,DN8,F,3,97833.33333333333,6251.666444503683,94400.0
2016.0,DN8,O,13,1022972.1538461539,990849.9266187124,218920.0
2016.0,DN8,S,124,93367.01612903226,28775.55254651875,74450.0
2016.0,DN8,T,47,88334.0425531915,31121.22878564702,7e4
2016.0,DN9,D,298,230193.89932885906,67502.90722555798,195e3
2016.0,DN9,F,28,90781.25,23190.775449997833,82425.0
2016.0,DN9,O,16,484561.5,642207.8505769505,195e3
2016.0,DN9,S,105,140982.6380952381,32269.699585358765,124200.0
2016.0,DN9,T,52,128166.34615384616,49373.03212375674,105e3
2016.0,DT1,D,72,406145.8333333333,128326.1260627846,322200.0
2016.0,DT1,F,224,233554.21875,119801.65032960243,162249.99999999997
2016.0,DT1,O,17,272026.4705882353,363058.3256850953,44600.0
2016.0,DT1,S,78,306903.8461538461,95651.36090070984,251550.0
2016.0,DT1,T,154,259999.64285714287,83084.55424222832,207350.0
2016.0,DT10,D,97,404501.03092783503,178625.496264091,274600.0
2016.0,DT10,F,20,109232.5,33746.84108023648,85900.0
2016.0,DT10,O,2,175e3,91923.88155425117,149e3
2016.0,DT10,S,56,247486.60714285713,63660.33765302697,210250.0
2016.0,DT10,T,42,208401.19047619047,58352.82663759297,176800.0
2016.0,DT11,D,220,399819.2772727273,174069.09410120742,3e5
2016.0,DT11,F,46,115011.69565217392,39709.660529548484,83e3
2016.0,DT11,O,29,532618.4137931034,565300.2884833182,237397.0
2016.0,DT11,S,115,265799.9130434783,79121.9534514589,226399.99999999997
2016.0,DT11,T,153,217963.72549019608,66580.63256488286,182300.0
2016.0,DT2,D,188,433315.7021276596,281487.1402791071,319100.0
2016.0,DT2,F,36,162706.94444444444,47948.35339460541,125e3
2016.0,DT2,O,22,563431.6363636364,690459.3610742777,203e3
2016.0,DT2,S,105,272010.4761904762,85851.08744865852,225200.0
2016.0,DT2,T,85,228885.15294117646,64023.34508255301,190600.0
2016.0,DT3,D,194,360530.93298969074,122038.64366684068,29e4
2016.0,DT3,F,63,182063.4126984127,62917.05262605292,145e3
2016.0,DT3,O,8,768734.625,897383.1395259278,256000.00000000003
2016.0,DT3,S,95,259580.47368421053,100344.65591806966,22e4
2016.0,DT3,T,166,215956.92771084336,81711.61704927192,169250.0
2016.0,DT4,D,123,315550.81300813006,106893.72307165885,251500.0
2016.0,DT4,F,264,168019.26893939395,76689.63770652837,122450.0
2016.0,DT4,O,22,435325.4090909091,588437.2025174301,155300.0
2016.0,DT4,S,154,240310.25974025973,58378.8297754003,199500.0
2016.0,DT4,T,274,197174.81386861313,57914.267943838524,171900.0
2016.0,DT5,D,33,281999.9696969697,90026.08892721211,236e3
2016.0,DT5,F,38,109576.31578947368,24007.42209795699,94e3
2016.0,DT5,O,3,341666.6666666667,296071.5003733614,181e3
2016.0,DT5,S,24,179310.375,34744.5951490394,156850.0
2016.0,DT5,T,134,178471.79104477612,38943.76954330081,153900.0
2016.0,DT6,D,187,411419.62032085564,142845.0017701728,324500.0
2016.0,DT6,F,83,152750.0,67676.6527634774,115e3
2016.0,DT6,O,15,776567.2666666667,848649.6049635451,344143.4
2016.0,DT6,S,88,288646.0,111455.01807950797,220400.0
2016.0,DT6,T,128,226432.1484375,85899.90942971282,187e3
2016.0,DT7,D,70,453684.71428571426,153139.16819016344,371065.0
2016.0,DT7,F,44,215170.45454545456,116590.8146478688,16e4
2016.0,DT7,O,2,542506.0,676709.6748769003,351103.60000000003
2016.0,DT7,S,26,260471.15384615384,80264.24381139701,216500.0
2016.0,DT7,T,20,333257.5,171059.06587999608,266350.0
2016.0,DT8,D,65,349960.76923076925,123927.566259838,262400.0
2016.0,DT8,F,10,112420.0,30606.827488142066,92500.0
2016.0,DT8,O,6,495833.3333333333,267456.4762099932,286500.0
2016.0,DT8,S,24,257291.66666666666,82669.84054800084,199500.0
2016.0,DT8,T,33,293116.6666666667,147745.52217551868,223e3
2016.0,DT9,D,132,390416.32575757575,225930.8854532443,287550.0
2016.0,DT9,F,33,173134.54545454544,85786.77330454667,120600.0
2016.0,DT9,O,14,524781.0714285715,600046.1362780576,215400.00000000006
2016.0,DT9,S,114,258618.87719298244,107653.92266117742,194499.99999999997
2016.0,DT9,T,127,224569.43307086613,121635.5060281481,176600.0
2016.0,DY1,D,78,221752.3076923077,44349.703828439815,205e3
2016.0,DY1,F,30,94313.33333333333,42754.06399987898,74400.0
2016.0,DY1,O,16,1039237.8125,1377092.977208352,19e4
2016.0,DY1,S,178,124079.77528089887,28567.67287131645,11e4
2016.0,DY1,T,66,112509.01515151515,33427.39541177492,91250.0
2016.0,DY10,D,171,273434.49122807017,137401.37196679396,21e4
2016.0,DY10,F,71,88081.01408450704,31218.5414574155,72500.0
2016.0,DY10,O,22,371225.9090909091,370713.162950614,194400.0
2016.0,DY10,S,165,182851.72727272726,85392.18923421364,146600.0
2016.0,DY10,T,214,144331.06542056074,60372.84306080445,115e3
2016.0,DY11,D,157,280671.3057324841,97838.95744844298,230394.99999999997
2016.0,DY11,F,32,98179.6875,41344.570691998306,85885.0
2016.0,DY11,O,7,378571.4285714286,322728.91469614615,166e3
2016.0,DY11,S,196,167450.81632653062,55534.48667820967,14e4
2016.0,DY11,T,115,146072.60869565216,80929.6516457561,115e3
2016.0,DY12,D,67,340258.37313432834,114263.23048011815,261600.0
2016.0,DY12,F,13,122346.15384615384,64698.140305377856,81499.99999999999
2016.0,DY12,O,9,483e3,442498.658190056,196200.0
2016.0,DY12,S,51,188132.35294117648,53148.24909959819,164e3
2016.0,DY12,T,29,178550.0,51671.707511392124,145e3
2016.0,DY13,D,122,261558.52459016393,99819.4173083179,215600.0
2016.0,DY13,F,25,116470.0,32617.157422640823,98e3
2016.0,DY13,O,11,192113.0909090909,170246.36702464728,125e3
2016.0,DY13,S,106,163292.9245283019,46294.00528849706,140750.0
2016.0,DY13,T,111,143758.54954954956,45021.006398778845,122e3
2016.0,DY14,D,60,356654.26666666666,119995.68285904721,28e4
2016.0,DY14,F,3,203333.33333333334,187705.4430040145,96e3
2016.0,DY14,O,7,206570.7142857143,178467.21455280826,119199.99999999999
2016.0,DY14,S,21,172254.52380952382,88811.63552576827,13e4
2016.0,DY14,T,22,173679.54545454544,61627.39159677006,145e3
2016.0,DY2,D,59,198977.0338983051,61305.83681582436,173200.0
2016.0,DY2,F,37,87421.21621621621,21120.433872246846,80799.0
2016.0,DY2,O,11,831294.7272727273,1220764.0121111933,165e3
2016.0,DY2,S,164,119634.46341463414,30133.65408285488,99700.0
2016.0,DY2,T,162,109743.98148148147,32035.624285083923,89995.0
2016.0,DY3,D,170,285919.8,121135.5892221948,2e5
2016.0,DY3,F,23,91076.04347826086,46867.1509796848,67e3
2016.0,DY3,O,12,483222.25,859148.1977923488,130899.99999999999
2016.0,DY3,S,173,146060.62427745663,37911.994184710224,124600.0
2016.0,DY3,T,112,131159.16964285713,40419.70833303623,112150.0
2016.0,DY4,D,55,183113.0909090909,52779.33895782435,148400.0
2016.0,DY4,F,73,57628.068493150684,20724.840901633514,45900.0
2016.0,DY4,O,13,545189.2307692308,1246681.507245412,72499.99999999999
2016.0,DY4,S,190,129767.67894736842,33635.56128803161,114214.99999999999
2016.0,DY4,T,158,105193.35443037975,26971.711835051727,9e4
2016.0,DY5,D,141,197213.1560283688,52694.11891626234,163e3
2016.0,DY5,F,220,97059.01363636364,22150.327110869835,85e3
2016.0,DY5,O,25,199405.8,172208.42939153707,106e3
2016.0,DY5,S,263,131034.27756653992,35905.33141868013,11e4
2016.0,DY5,T,132,115926.74242424243,37876.23015907099,90300.0
2016.0,DY6,D,153,262618.60130718956,73587.51697614887,213640.0
2016.0,DY6,F,22,94654.54545454546,33313.896389355185,76400.0
2016.0,DY6,O,12,269028.3333333333,326354.7187960122,131100.0
2016.0,DY6,S,180,173521.77222222224,40423.61027690793,151850.0
2016.0,DY6,T,88,151278.86363636365,32896.82831310111,130100.0
2016.0,DY7,D,50,371613.96,110157.33707487184,308500.0
2016.0,DY7,F,59,187746.9661016949,52605.39490917784,159730.0
2016.0,DY7,O,3,441666.6666666667,269922.82847757306,318e3
2016.0,DY7,S,18,223125.0,56983.439931883615,195e3
2016.0,DY7,T,18,222697.22222222222,94899.17633099169,155600.0
2016.0,DY8,D,249,314271.546184739,132194.28063642822,240398.0
2016.0,DY8,F,133,109326.06766917293,30586.709077883523,92800.0
2016.0,DY8,O,14,423527.71428571426,928400.2061329792,101200.00000000001
2016.0,DY8,S,328,180581.0213414634,56790.837582138985,15e4
2016.0,DY8,T,231,160398.09523809524,55677.381205278005,13e4
2016.0,DY9,D,209,407497.6076555024,176375.16939429013,321e3
2016.0,DY9,F,80,197712.9625,68845.31791079976,164400.0
2016.0,DY9,O,10,292757.8,409856.1182910684,65399.99999999999
2016.0,DY9,S,167,217758.6766467066,99755.7091397738,144100.0
2016.0,DY9,T,104,175304.32692307694,95076.83737571318,108450.0
2016.0,E1,D,1,18e5,NA,18e5
2016.0,E1,F,643,594850.5132192846,367639.591325604,42e4
2016.0,E1,O,73,4870399.01369863,9733285.540969403,75e3
2016.0,E1,S,1,8e5,NA,8e5
2016.0,E1,T,21,960922.8571428572,672822.2374612245,665e3
2016.0,E10,D,1,75e4,NA,75e4
2016.0,E10,F,391,346797.12787723786,96402.3623546006,310995.0
2016.0,E10,O,29,1042134.7931034482,3035371.4362718137,149520.0
2016.0,E10,S,13,515269.23076923075,144588.87338828083,444e3
2016.0,E10,T,210,506937.1238095238,110678.23469049681,45e4
2016.0,E11,D,13,1060146.1538461538,495145.15820343804,787e3
2016.0,E11,F,343,341426.9358600583,93054.09031107447,304998.0
2016.0,E11,O,26,416936.8846153846,612707.4969364306,26168.0
2016.0,E11,S,49,787192.8571428572,241694.14464833785,657200.0
2016.0,E11,T,234,568038.1581196581,146756.7950949363,49e4
2016.0,E12,D,4,781375.0,442724.7781259444,579500.0
2016.0,E12,F,104,235367.78846153847,69755.23257620636,204950.0
2016.0,E12,O,10,1065547.0,1507130.9830939637,76249.99999999999
2016.0,E12,S,9,557611.1111111111,310122.7355598282,389e3
2016.0,E12,T,167,409473.65269461076,152981.9078221827,35e4
2016.0,E13,D,3,608333.3333333334,154299.49233012187,524e3
2016.0,E13,F,126,250405.5158730159,66247.8431462621,225e3
2016.0,E13,O,13,3718442.3076923075,10923867.339337103,248200.0
2016.0,E13,S,4,471375.0,163928.5286336701,342500.0
2016.0,E13,T,217,365904.2396313364,75947.15709207447,33e4
2016.0,E14,D,2,1012500.0,371231.06012293743,907500.0
2016.0,E14,F,2518,487412.4579030977,201629.83446013695,375e3
2016.0,E14,O,43,1032355.9534883721,2169865.59293899,81999.99999999999
2016.0,E14,S,4,681250.0,87880.12668781643,621500.0
2016.0,E14,T,82,669802.5243902439,344932.36159508297,518e3
2016.0,E15,F,326,303623.5674846626,92554.75582039186,255e3
2016.0,E15,O,17,4143321.7647058824,6348879.197492899,454200.0
2016.0,E15,S,6,426859.1666666667,100057.17867382964,39e4
2016.0,E15,T,197,458105.2538071066,88359.88190082132,42e4
2016.0,E16,D,2,446e3,76367.53236814713,424400.0
2016.0,E16,F,785,393771.374522293,131163.91970466083,32e4
2016.0,E16,O,27,782789.2222222222,1382923.6951689967,2e5
2016.0,E16,S,10,366900.0,66178.96611126194,34e4
2016.0,E16,T,132,471456.3939393939,197073.4509934935,375300.0
2016.0,E17,D,13,540923.0769230769,210424.7535892033,506e3
2016.0,E17,F,618,333705.359223301,83864.02074414748,295e3
2016.0,E17,O,61,712300.524590164,974671.5275580043,58e3
2016.0,E17,S,61,609096.9508196721,194471.7765961963,475e3
2016.0,E17,T,609,528233.7898193761,140364.9747935406,455e3
2016.0,E18,D,13,915384.6153846154,281370.98537385906,752e3
2016.0,E18,F,164,357643.5426829268,87663.3997604621,315450.0
2016.0,E18,O,13,565681.7692307692,744377.8225330372,34399.99999999999
2016.0,E18,S,41,769890.243902439,182694.60556469375,665e3
2016.0,E18,T,75,598084.1333333333,140447.9783618402,516500.0
2016.0,E1W,D,2,94e4,395979.7974644666,828e3
2016.0,E1W,F,163,796695.4969325153,568180.0568577981,543e3
2016.0,E1W,O,2,2803750.0,3388809.248836529,1845250.0000000002
2016.0,E1W,T,9,944555.5555555555,784653.1257681815,623e3
2016.0,E2,F,528,512269.7064393939,169262.64630887387,42e4
2016.0,E2,O,42,1589360.5714285714,2141646.0685770693,22e4
2016.0,E2,T,41,996201.2195121951,522901.3466333545,775e3
2016.0,E20,F,30,534633.1666666666,84236.39008544013,548500.0
2016.0,E20,O,1,27e4,NA,27e4
2016.0,E20,T,7,717857.1428571428,4879.500364742666,715e3
2016.0,E3,D,1,915e3,NA,915e3
2016.0,E3,F,886,417208.7460496614,109920.57921718582,35e4
2016.0,E3,O,28,1666082.857142857,2021492.3718049512,314e3
2016.0,E3,S,4,747750.0,319207.7432227065,632600.0
2016.0,E3,T,78,828466.5384615385,286105.1174255416,674100.0
2016.0,E4,D,29,752844.6206896552,383863.2841579533,556e3
2016.0,E4,F,258,274520.95736434107,73330.17860076948,24e4
2016.0,E4,O,21,516756.6666666667,535332.1080724873,241e3
2016.0,E4,S,171,501128.1871345029,122880.09691632235,435e3
2016.0,E4,T,346,444198.2774566474,94647.14759240166,397500.0
2016.0,E5,D,1,1909e3,NA,1909e3
2016.0,E5,F,301,407825.8338870432,158549.70873518597,32e4
2016.0,E5,O,12,1477375.0,3052366.288672982,51e3
2016.0,E5,S,3,736666.6666666666,252306.03110772706,681e3
2016.0,E5,T,92,873507.2826086957,262404.8018685167,756500.0
2016.0,E6,D,7,446142.85714285716,113249.61894185866,412e3
2016.0,E6,F,202,222754.900990099,50344.0149796255,195e3
2016.0,E6,O,23,807825.9565217391,1202828.2022725544,262599.99999999994
2016.0,E6,S,20,348550.0,70994.5160965935,315e3
2016.0,E6,T,328,355031.0030487805,59345.96787869168,33e4
2016.0,E7,D,2,698e3,315369.6244092002,608800.0
2016.0,E7,F,129,282979.511627907,82504.33170684097,245e3
2016.0,E7,O,11,448908.0,1247144.2113099832,12e3
2016.0,E7,S,15,598100.0,155926.74562114096,547400.0
2016.0,E7,T,218,459295.3211009174,157929.13839947805,378200.0
2016.0,E8,D,5,1834400.0,907027.7283523366,1295400.0
2016.0,E8,F,384,517968.5208333333,189189.06350628744,431900.0
2016.0,E8,O,33,1108309.2121212122,1930436.6222464214,95999.59999999998
2016.0,E8,S,4,145e4,184345.68976065953,1455499.9999999998
2016.0,E8,T,56,989834.8214285715,360100.3214913163,755e3
2016.0,E9,D,1,487500.0,NA,487500.0
2016.0,E9,F,315,456436.95873015875,186501.73780948223,361560.0
2016.0,E9,O,15,2431012.3333333335,3502005.028214381,392137.0
2016.0,E9,S,3,78e4,140267.6013910554,72e4
2016.0,E9,T,71,978052.1126760563,1202160.7803224463,604500.0
2016.0,EC1A,F,13,1269134.6153846155,1241551.6107853067,642e3
2016.0,EC1A,O,5,131199.6,107632.08258135676,72e3
2016.0,EC1M,F,17,961039.1764705882,510312.4751968439,81e4
2016.0,EC1M,O,11,7625937.181818182,11312030.035076346,155e3
2016.0,EC1M,T,1,2912e3,NA,2912e3
2016.0,EC1N,F,24,836709.5416666666,492268.49009617034,565500.0
2016.0,EC1N,O,8,5881836.875,11293814.21714779,106e3
2016.0,EC1R,F,43,825169.7906976744,425710.2097548316,666800.0
2016.0,EC1R,O,13,4386970.769230769,7894559.021024607,138131.99999999994
2016.0,EC1R,T,3,2085444.6666666667,1254736.0691337974,1822800.4000000001
2016.0,EC1V,F,465,807138.4752688172,451155.3221505793,61e4
2016.0,EC1V,O,23,2584859.5217391304,3644631.9402561435,9e5
2016.0,EC1V,T,5,1362800.0,557562.6198015789,1126700.0
2016.0,EC1Y,F,40,786113.85,617050.9268062804,583500.0
2016.0,EC1Y,O,5,8159e3,12617368.188334681,1708000.0000000005
2016.0,EC1Y,T,1,18e5,NA,18e5
2016.0,EC2A,F,20,764375.0,509458.9719289939,539500.0
2016.0,EC2A,O,22,8039326.863636363,12371326.926950892,784500.0
2016.0,EC2M,F,1,631750.0,NA,631750.0
2016.0,EC2M,O,3,828333.3333333334,1012179.9905813853,287e3
2016.0,EC2N,O,1,2e5,NA,2e5
2016.0,EC2P,O,2,82500.0,81317.27983645296,59500.00000000001
2016.0,EC2R,O,7,17487320.0,12912838.5834409,6805620.0
2016.0,EC2V,F,1,3e5,NA,3e5
2016.0,EC2V,O,6,15514886.833333334,33304856.385554858,142500.0
2016.0,EC2Y,F,80,1038973.125,812692.2896488361,782e3
2016.0,EC2Y,O,3,1143333.3333333333,844176.1269624564,752000.0000000001
2016.0,EC3A,F,1,12e5,NA,12e5
2016.0,EC3A,O,3,6841666.666666667,7786780.999446006,3040000.0000000005
2016.0,EC3M,O,7,18399289.285714287,29082077.068919457,230244.8
2016.0,EC3N,F,3,845333.3333333334,398604.23145437543,630400.0
2016.0,EC3N,O,7,19256964.14285714,30321310.318535324,2018999.9999999995
2016.0,EC3R,F,4,630937.5,92575.2790525995,570375.0
2016.0,EC3R,O,5,2128700.0,3831251.877650437,127800.00000000006
2016.0,EC3V,O,7,30032879.714285713,15207121.237841615,26516926.4
2016.0,EC4A,F,6,731166.6666666666,167389.86428893078,624500.0
2016.0,EC4A,O,10,14200195.2,20639294.963209897,4657499.999999999
2016.0,EC4M,O,3,11524999.666666666,19896960.482822504,43999.40000000001
2016.0,EC4N,O,5,16030135.8,17319047.816485412,3940000.000000001
2016.0,EC4R,F,3,446666.6666666667,80829.0376865476,4e5
2016.0,EC4R,O,2,354916.5,339293.16813708463,258949.90000000002
2016.0,EC4V,F,10,990295.0,1030985.8891291061,577500.0
2016.0,EC4V,O,1,4e4,NA,4e4
2016.0,EC4Y,F,2,1021602.5,101261.22659981954,992961.5
2016.0,EC4Y,O,3,17279451.333333332,28508803.62368974,991400.0000000001
2016.0,EC4Y,T,1,2125e3,NA,2125e3
2016.0,EN1,D,6,733e3,188880.91486436632,625e3
2016.0,EN1,F,253,278820.47826086957,90459.75478304844,245e3
2016.0,EN1,O,14,3399744.5714285714,7079334.089970389,212500.0
2016.0,EN1,S,101,515502.21782178216,121926.63540749445,45e4
2016.0,EN1,T,242,415070.2396694215,94168.21187508795,38e4
2016.0,EN10,D,62,792685.4838709678,312388.6848808153,613700.0
2016.0,EN10,F,119,218024.243697479,48048.35818214218,2e5
2016.0,EN10,O,2,48397.5,47231.197449355444,35038.5
2016.0,EN10,S,43,527801.976744186,163641.86388828742,440200.0
2016.0,EN10,T,77,352203.4285714286,88004.07536906408,31e4
2016.0,EN11,D,41,556498.6585365854,204986.75673389365,45e4
2016.0,EN11,F,123,210150.65040650408,46323.14480090526,186200.0
