outcode,property_type,n_i,avg_price,sd,threshold
BA6,O,28,384158.9285714286,619541.9722507031,128199.99999999999
BA6,S,265,205830.84528301886,87694.91868219465,17e4
BA6,T,402,181839.4751243781,71010.75561854581,147500.0
BA7,D,96,378919.2708333333,193094.44612604962,25e4
BA7,F,35,103654.14285714286,34121.305412706984,85400.0
BA7,O,7,357200.0,380886.52728426433,16e4
BA7,S,90,210962.15555555557,92679.29923696112,165e3
BA7,T,148,187152.7027027027,65932.75841417139,15e4
BA8,D,144,352417.3541666667,184665.42549610333,247899.1
BA8,F,26,119728.84615384616,125778.9634025316,84500.0
BA8,O,4,1728125.0,3055419.730440757,100449.99999999999
BA8,S,89,198292.6966292135,56941.85608551707,167400.0
BA8,T,102,163564.70588235295,54040.573585751234,132950.0
BA9,D,317,290433.82965299685,134926.40881213447,225e3
BA9,F,103,99668.39805825242,37759.33875665723,85e3
BA9,O,21,616976.1904761905,721041.9279797549,2e5
BA9,S,234,179669.57264957266,55624.87038203598,154573.0
BA9,T,230,166480.94347826086,50885.865142174145,143e3
BB1,D,470,212280.45531914892,93922.76210378262,165700.0
BB1,F,100,76510.8,39822.614056119244,5e4
BB1,O,74,1006399.0135135135,2546429.5498282076,131300.0
BB1,S,1077,128391.85979572887,49804.973255763034,1e5
BB1,T,1488,84586.1001344086,37724.342375480315,63524.99999999999
BB10,D,348,198952.08333333334,79260.44073746957,155e3
BB10,F,48,101065.625,77184.69294577118,45500.0
BB10,O,34,387093.67647058825,641476.2902173968,6e4
BB10,S,672,127666.87648809524,50389.877575458246,103948.49999999997
BB10,T,1635,60636.98287461774,38697.307838318826,37010.0
BB11,D,127,192530.51181102364,80929.78406951028,145e3
BB11,F,52,64235.192307692305,39544.63504379078,40375.0
BB11,O,80,497264.0625,1209804.9165878175,44950.0
BB11,S,452,116942.06637168142,41027.367054161754,97299.99999999999
BB11,T,1278,54043.9765258216,40611.324903056186,28e3
BB12,D,534,226169.21722846443,108820.77265443593,167950.0
BB12,F,114,71983.09649122808,34528.183995868574,54850.0
BB12,O,34,387635.29411764705,409393.28123038064,128e3
BB12,S,561,133776.20499108735,58166.974978772276,105e3
BB12,T,1460,80586.32602739726,54504.993635106475,49e3
BB18,D,169,239259.7278106509,78420.21646171134,190400.0
BB18,F,14,73314.28571428571,28508.39571729048,53900.0
BB18,O,23,261121.60869565216,421240.09787495725,65e3
BB18,S,276,160946.14492753622,71607.29059743979,124250.0
BB18,T,958,96028.79331941545,35420.57241298935,77e3
BB2,D,615,225162.42276422764,128551.71506311338,16e4
BB2,F,168,86266.01190476191,53328.25142331335,58e3
BB2,O,53,705603.8679245283,2036069.4371253746,117968.40000000001
BB2,S,907,128061.31091510474,47175.55747858596,105e3
BB2,T,1629,82130.33640270104,43620.014793239585,59679.999999999985
BB3,D,404,193853.17574257427,70482.24891182738,155e3
BB3,F,63,90647.61904761905,52114.59335938279,61200.0
BB3,O,42,278828.64285714284,355804.0200900423,1e5
BB3,S,507,130092.7435897436,46106.95618731543,11e4
BB3,T,1479,76983.30831643002,34946.893468786,57e3
BB4,D,751,241572.7017310253,109355.4809649654,187500.0
BB4,F,164,120153.82926829268,52825.51506327918,94950.0
BB4,O,56,356493.76785714284,542033.8391859109,102500.0
BB4,S,680,149455.48823529412,67282.16589095337,118925.0
BB4,T,1471,94531.8531611149,38562.42640477025,72e3
BB5,D,566,176871.47703180212,63606.80170721993,15e4
BB5,F,132,67521.29545454546,22551.47027577278,58300.0
BB5,O,90,622325.1777777778,2196831.2737722965,95e3
BB5,S,986,122873.53245436105,39089.15809588558,105e3
BB5,T,2589,69382.66473541908,34819.33903393407,49e3
BB6,D,287,313569.5993031359,207779.20332751257,23e4
BB6,F,30,125813.53333333334,64086.918634387264,69444.0
BB6,O,31,228225.8064516129,329929.73592139484,85e3
BB6,S,245,166005.7142857143,63964.123429197185,140200.0
BB6,T,570,85464.7,41350.639615161286,61925.0
BB7,D,798,361988.35839599,182948.85870143448,277995.0
BB7,F,178,123541.72471910113,42502.21210750255,98e3
BB7,O,43,782300.3953488372,2219757.391822843,173e3
BB7,S,669,204162.54409566516,78048.54528714831,165e3
BB7,T,1143,153407.80402449693,66913.22380681384,12e4
BB8,D,176,278931.19886363635,121074.86609692703,205e3
BB8,F,78,104622.38461538461,75180.29902654205,59589.99999999999
BB8,O,30,1789349.9666666666,6645315.151587675,12e4
BB8,S,292,152560.4794520548,62562.19867349708,12e4
BB8,T,1216,93368.84375,52892.32083375151,65e3
BB9,D,305,220650.9868852459,100409.98593585196,163100.0
BB9,F,33,82801.51515151515,44171.2761674097,6e4
BB9,O,46,229343.71739130435,237553.65598371558,93500.0
BB9,S,596,116374.42785234899,59926.916313401634,82500.0
BB9,T,2088,60047.499042145595,41166.73868875605,35e3
BD1,F,850,52344.85058823529,21144.58526860768,4e4
BD1,O,107,729541.9906542056,1481535.0773485268,64977.999999999985
BD1,T,32,101765.625,41856.31805220207,80150.0
BD10,D,429,244808.34965034964,84030.24822578355,198e3
BD10,F,179,99547.33519553073,45356.258242162236,67700.0
BD10,O,8,515925.0,704724.1461329795,181190.0
BD10,S,849,124384.22025912839,54344.4875538046,93e3
BD10,T,704,122239.61789772728,44645.11696832616,99995.0
BD11,D,205,256419.56097560975,88825.06180542563,21e4
BD11,F,56,131688.39285714287,73802.98404355861,89e3
BD11,O,5,64e4,1120864.6216202918,111000.00000000001
BD11,S,339,153517.69321533924,47022.07861037745,132200.0
BD11,T,322,117121.16770186335,43247.8126256851,92300.0
BD12,D,157,211357.64331210192,89160.31905556365,153800.0
BD12,F,28,43946.42857142857,16021.015877136186,32300.0
BD12,O,11,274742.7272727273,275226.6090261226,1e5
BD12,S,506,119046.69169960474,38699.45259550697,101750.0
BD12,T,446,87594.38565022421,35533.34363973476,68e3
BD13,D,547,225029.92504570383,66448.11049631884,188900.0
BD13,F,72,80508.26388888889,27115.102298307705,74535.0
BD13,O,19,240758.94736842104,283138.7188520209,95500.0
BD13,S,675,136992.41333333333,47450.47268396046,115e3
BD13,T,906,100366.36644591611,52179.588428337105,7e4
BD14,D,80,207067.3375,62795.61260392621,172e3
BD14,F,44,109069.31818181818,39678.11653899984,97650.0
BD14,O,4,165875.0,65610.4348916136,129650.0
BD14,S,158,125125.59493670886,35117.910143781686,106650.0
BD14,T,202,99514.39603960396,36442.44982769904,76650.0
BD15,D,230,235297.8,82972.38274360924,189998.5
BD15,F,41,71118.9756097561,32127.020637220474,5e4
BD15,O,10,228150.0,250816.45015163312,97e3
BD15,S,403,128282.317617866,46989.800934977546,105e3
BD15,T,296,111800.42567567568,58135.97249617324,78750.0
BD16,D,432,309945.6087962963,122454.54095380138,245e3
BD16,F,381,112581.02099737532,33595.5856813547,97500.0
BD16,O,14,488340.71428571426,363885.6569871764,222300.00000000003
BD16,S,649,171208.79815100154,60744.916693571126,138e3
BD16,T,803,143499.07721046076,53856.18007391199,115e3
BD17,D,421,299946.9572446556,105495.58423820436,245e3
BD17,F,220,99672.63636363637,40378.68834508996,74985.0
BD17,O,18,768148.3333333334,1322277.7875551584,321499.99999999994
BD17,S,648,175461.24537037036,62698.789159972715,143e3
BD17,T,318,148157.80503144654,64330.00595887188,115e3
BD18,D,173,229624.4797687861,98842.42042564458,175300.0
BD18,F,175,88544.36571428571,46148.21234956871,61500.0
BD18,O,27,286457.4074074074,315082.85317690147,149600.0
BD18,S,818,144844.0770171149,66848.70767305151,108e3
BD18,T,759,132053.96837944665,43563.00198189354,109380.0
BD19,D,467,258339.7237687366,119552.21231770968,2e5
BD19,F,96,87769.21875,32272.312488115756,69500.0
BD19,O,29,495312.0689655172,725726.380656843,105200.0
BD19,S,541,139084.48059149724,47539.95135518954,115e3
BD19,T,616,110823.44642857143,52975.7042764333,78e3
BD2,D,177,164721.06214689265,54031.176258497246,136739.0
BD2,F,88,62184.52272727273,24787.24256686175,46194.99999999999
BD2,O,19,460121.05263157893,1078213.1048786985,127e3
BD2,S,1116,112893.57347670251,30385.74076706385,97500.0
BD2,T,600,85725.16666666667,30115.44613076449,7e4
BD20,D,728,277090.68131868134,160399.18521081845,217500.0
BD20,F,135,111117.03703703704,42718.492868386405,85e3
BD20,O,32,722221.1875,1438113.5503789368,202999.99999999997
BD20,S,981,172038.06931702344,59516.611945907,14e4
BD20,T,1390,139733.38561151078,54273.994079644785,114e3
BD21,D,82,185098.17073170733,97207.791768783,131600.0
BD21,F,31,63500.6129032258,32130.99510304385,49950.0
BD21,O,31,877167.0,1286556.883727675,135e3
BD21,S,319,106771.28840125391,34515.26224117297,88e3
BD21,T,811,78766.57336621455,36014.761141125535,59500.0
BD22,D,350,246529.41428571427,96545.23612755469,19e4
BD22,F,40,126003.725,53820.63252874525,89700.0
BD22,O,22,392032.7272727273,733529.5384332606,146500.0
BD22,S,704,142132.44176136365,55143.70628529188,119500.0
BD22,T,1096,116308.35857664233,51061.68657848413,85e3
BD23,D,541,375407.5304990758,168556.16435572002,275e3
BD23,F,295,158874.06779661018,71679.01638827047,12e4
BD23,O,43,363736.6511627907,367105.41657403315,211500.0
BD23,S,684,221414.76315789475,82856.03755041532,169450.0
BD23,T,1179,166919.71840542834,71146.26897930875,125e3
BD24,D,122,318905.737704918,114758.67442261791,257900.0
BD24,F,46,139011.95652173914,73224.90634627189,99975.0
BD24,O,13,294310.1538461539,236578.46431111963,140499.99999999997
BD24,S,119,222942.42016806724,95843.79266917493,178780.0
BD24,T,232,184367.0905172414,70050.79099025033,148600.0
BD3,D,16,153467.8125,77697.76423142753,109500.0
BD3,F,77,63197.53246753247,17972.083059263434,52400.0
BD3,O,19,361939.4736842105,583792.1197221729,93499.99999999999
BD3,S,159,101323.99371069182,28735.639218968925,85e3
BD3,T,871,79402.23306544202,38502.54497135103,55e3
BD4,D,213,179021.28638497653,90749.07582422323,132300.0
BD4,F,93,66931.93548387097,21849.221593838567,63199.99999999999
BD4,O,44,911099.1818181818,1531340.114019808,110025.0
BD4,S,675,100850.32444444444,35992.33543309886,84199.0
BD4,T,715,79832.12727272727,46286.471195210645,51e3
BD5,D,52,194503.07692307694,62956.41418795811,156500.0
BD5,F,29,57794.31034482759,29618.378335446978,28400.0
BD5,O,26,956461.5,3148320.9195604217,1e5
BD5,S,250,98651.244,38160.32469489418,74850.0
BD5,T,703,70446.33428165007,30386.717149490498,53120.0
BD6,D,222,170448.78828828828,40271.036365825006,157380.0
BD6,F,52,66848.07692307692,21270.46871525205,58450.0
BD6,O,11,234763.63636363635,216897.42862803733,12e4
BD6,S,1011,105917.42927794263,31044.570387943426,87e3
BD6,T,645,91385.12713178295,28362.80632637424,75e3
BD7,D,56,155458.0357142857,60442.914297696654,117500.0
BD7,F,22,38495.77272727273,16652.64208389944,28e3
BD7,O,53,362723.5471698113,1138302.8026117617,52450.0
BD7,S,415,106097.95421686747,30814.620863428405,9e4
BD7,T,781,73233.65685019206,34678.06865230375,5e4
BD8,D,41,171792.68292682926,77794.59939560041,132e3
BD8,F,54,39650.90740740741,9698.8491405755085,35e3
BD8,O,20,284625.0,140082.76453958434,195450.0
BD8,S,296,106606.41216216216,35242.28987893527,84e3
BD8,T,449,76030.40979955456,32292.862585286948,55e3
BD9,D,141,217647.85815602838,83033.98062003475,183e3
BD9,F,90,70439.51111111112,36237.2563240256,5e4
BD9,O,11,267645.45454545453,458222.32892698795,63e3
BD9,S,387,130020.96640826874,57585.20225754973,1e5
BD9,T,402,104579.26865671642,36725.65912284551,80300.0
BD99,O,1,102e4,NA,102e4
BH1,D,82,324723.1951219512,245438.84354810885,231300.0
BH1,F,2099,169305.85659838017,92999.08434569216,122e3
BH1,O,71,1219934.8028169014,1857991.896260865,361e3
BH1,S,170,225305.81176470587,116001.13896869877,184985.0
BH1,T,232,196539.87068965516,57234.79622674832,17e4
BH10,D,1011,260983.2818991098,57603.54936794094,23e4
BH10,F,204,140882.99019607843,27578.69821888226,127950.0
BH10,O,9,1429634.6666666667,3409862.322612601,188e3
BH10,S,324,216578.23765432098,37273.672107366816,2e5
BH10,T,113,189133.61946902654,32831.22839405848,175e3
BH11,D,580,254497.41551724137,61188.08149586678,222e3
BH11,F,160,123483.35,27068.60457523284,110699.99999999999
BH11,O,7,232080.85714285713,290470.40561041015,121999.99999999997
BH11,S,356,192015.48876404495,33754.565722303116,172500.0
BH11,T,333,189122.62462462462,32216.821986220195,17e4
BH12,D,1235,252065.03967611337,72776.59234116264,215e3
BH12,F,558,134607.0770609319,33218.415939761704,12e4
BH12,O,43,636439.3488372093,1493190.971287998,262e3
BH12,S,835,211339.6862275449,37957.949032295735,19e4
BH12,T,356,193515.20505617978,38958.42663357272,171750.0
BH13,D,365,1336544.1671232877,836002.8294941123,85e4
BH13,F,1140,391239.41228070174,305120.9449772997,234985.0
BH13,O,16,670949.875,603866.903311966,244450.0
BH13,S,26,788411.5384615385,665878.110814238,517e3
BH13,T,60,679472.4833333333,460910.23926814646,470500.0
BH14,D,1212,610629.1625412541,437451.91969713557,4e5
BH14,F,1122,243517.26827094474,211670.99985877474,161650.0
BH14,O,29,925306.6206896552,1745957.6023488499,78000.00000000001
BH14,S,378,314260.64814814815,103540.71916197408,25e4
BH14,T,276,296171.0724637681,102254.40910891283,232750.0
BH15,D,952,287920.7762605042,123879.47489892665,237500.0
BH15,F,1225,176223.16979591837,91483.36780381274,138e3
BH15,O,41,2814627.43902439,5368070.405992138,275e3
BH15,S,487,227868.7227926078,47445.43873534372,202399.99999999997
BH15,T,596,239109.14932885906,78450.50379050724,195e3
BH16,D,410,328806.10731707315,119625.30675755575,25e4
BH16,F,135,130984.07407407407,27091.807466197544,117500.0
BH16,O,26,513505.1923076923,854401.491359467,183500.0
BH16,S,288,226006.82291666666,56442.92908999085,199095.0
BH16,T,273,190838.347985348,33616.00866205612,17e4
BH17,D,638,271515.95611285267,57329.403535483696,239955.0
BH17,F,181,126248.0,24821.80149138611,114500.0
BH17,O,33,376325.8181818182,470113.3192198487,166790.0
BH17,S,482,218713.3609958506,34356.89380735381,199950.0
BH17,T,585,186894.8905982906,33847.55340273539,17e4
BH18,D,819,392166.0622710623,148162.2545775524,308e3
BH18,F,104,208974.99038461538,62386.85424068481,174755.0
BH18,O,2,1317193.0,916137.4452002276,1058070.2000000002
BH18,S,73,289305.4794520548,50238.63923651174,265600.0
BH18,T,15,239602.2,76898.1169267864,206400.0
BH19,D,429,450630.7738927739,223034.3682834249,342300.0
BH19,F,542,233755.0073800738,110360.54187085846,165e3
BH19,O,34,297239.17647058825,429928.298467594,99e3
BH19,S,156,295361.5448717949,160821.94479948407,233500.0
BH19,T,233,269234.2789699571,78697.66285259453,228800.0
BH2,D,28,473746.4285714286,191848.66042089273,393499.99999999994
BH2,F,1355,172241.77564575645,79769.43074277544,125e3
BH2,O,30,2055575.2,4524624.611285398,278500.0
BH2,S,8,417187.5,207215.54297397673,322750.0
BH2,T,71,284634.23943661974,74113.59509611191,247e3
BH20,D,627,393217.41467304627,212313.8383608371,299950.0
BH20,F,120,157884.71666666667,54369.10075611231,13e4
BH20,O,15,636422.0666666667,584253.9071524673,337476.4
BH20,S,340,251510.92647058822,76020.28594410884,21e4
BH20,T,353,237731.78753541075,80110.83994235784,191200.0
BH21,D,1748,399236.30263157893,164954.64686668894,308100.00000000006
BH21,F,374,172443.13101604278,62305.54792640111,14e4
BH21,O,65,629040.3076923077,960397.393665181,188200.0
BH21,S,557,275733.6642728905,67605.3236897143,235e3
BH21,T,549,254441.8324225865,72038.50863305031,211620.0
BH22,D,1805,370605.0914127424,126744.62518087073,299950.0
BH22,F,767,181293.2255541069,76331.95162690592,145e3
BH22,O,16,3113931.0625,6743513.04436384,124250.0
BH22,S,340,241562.49705882353,45144.823904537196,217850.0
BH22,T,231,213924.26406926406,67679.31027878885,181e3
BH23,D,2419,409842.09218685405,173167.436199148,32e4
BH23,F,1227,199716.70334148328,110186.11993685497,146910.0
BH23,O,41,781834.3414634146,1545753.1928333773,221800.0
BH23,S,854,276822.01170960185,108826.63674563682,235e3
BH23,T,1119,274745.8659517426,134075.66332195982,215e3
BH24,D,1355,478403.1306273063,235519.58750397534,36e4
BH24,F,285,185104.64210526316,76634.22659183822,143800.0
BH24,O,52,1104436.3846153845,2126883.604648315,191399.99999999994
BH24,S,328,285454.9512195122,82909.74370841934,241100.0
BH24,T,252,235788.27380952382,71678.60276483599,205e3
BH25,D,1532,389353.4458224543,130732.28190043141,315e3
BH25,F,695,175400.47338129496,71178.07743074186,134190.0
BH25,O,38,1648798.2631578948,3523861.711236124,103544.99999999999
BH25,S,275,265768.6909090909,66681.64619821099,23e4
BH25,T,495,237826.7595959596,466236.8131602118,185e3
BH3,D,237,577275.0168776371,191012.14856293,478200.0
BH3,F,253,180654.31225296442,63241.97971856621,15e4
BH3,O,4,738750.0,662668.0290059772,215099.99999999997
BH3,S,12,283204.1666666667,79952.28821085433,226500.0
BH3,T,10,393100.0,22717.83440383348,382e3
BH31,D,976,337899.34426229505,85048.82414461629,287e3
BH31,F,136,158789.20588235295,37304.539145141214,145e3
BH31,O,10,280300.0,207355.8669426924,154900.0
BH31,S,157,238206.974522293,48312.30893669044,215e3
BH31,T,246,194080.63821138212,31841.61346983616,179250.0
BH4,D,143,605508.9650349651,239519.02333680532,474e3
BH4,F,1325,208690.21433962265,93380.825793384,162600.0
BH4,O,9,6965545.777777778,12977225.387375819,203723.59999999998
BH4,S,24,433916.6666666667,173864.93175092447,363e3
BH4,T,96,402325.5208333333,151871.31463924382,333750.0
BH5,D,157,457267.9108280255,200267.66232887295,31e4
BH5,F,1226,184499.79853181075,121216.84198830345,124425.0
BH5,O,12,457770.75,683999.6185627758,61694.299999999996
BH5,S,66,261068.9393939394,134888.76920951504,207500.0
BH5,T,48,255884.375,105323.6946509199,198700.0
BH6,D,1023,380497.4330400782,121989.67990272063,31e4
BH6,F,1319,193017.91963608796,76831.114580859,152500.0
BH6,O,27,941866.6666666666,2748886.4264601627,40990.0
BH6,S,257,273040.62256809336,63993.31367851025,241600.0
BH6,T,81,268154.3209876543,97895.40470494865,2e5
BH7,D,491,356112.5417515275,89103.80817501337,315e3
BH7,F,224,143234.60714285713,36432.18844417006,127249.99999999997
BH7,O,30,275033.3333333333,297833.72858871694,61400.0
BH7,S,186,234727.24731182796,47802.62268529374,215e3
BH7,T,61,198157.37704918033,44988.240904397804,18e4
BH8,D,740,359688.5162162162,132729.27857272793,277e3
BH8,F,1060,145247.68679245282,41549.340890788335,125e3
BH8,O,24,1784070.2916666667,6884448.32746664,15e4
BH8,S,371,234144.83018867925,50246.53448193279,213500.0
BH8,T,320,231863.971875,577321.3291908305,18e4
BH9,D,1385,275877.4454873646,64472.70412535565,245e3
BH9,F,562,140826.4537366548,30375.55206746674,123650.0
BH9,O,22,270046.4090909091,300446.80322712054,90450.0
BH9,S,422,221618.2440758294,34826.47611820667,203600.0
BH9,T,174,204160.2528735632,35686.16956034148,182950.0
BL0,D,347,274358.8991354467,98115.26417642093,214800.0
BL0,F,142,133156.0704225352,48345.59850526091,117100.0
BL0,O,28,273899.53571428574,292412.0757882213,92999.99999999999
BL0,S,334,166259.5269461078,51920.42598739425,137480.0
