year,outcode,property_type,n_i,avg_price,sd
2015.0,B43,T,117,149184.92307692306,41054.981803244315
2015.0,B44,D,9,152610.55555555556,25785.0853746459
2015.0,B44,F,19,77155.26315789473,28619.38394562155
2015.0,B44,O,9,1012594.1111111111,1816060.5659019502
2015.0,B44,S,201,122453.96019900497,24345.43529120824
2015.0,B44,T,199,108317.24120603016,18369.508044311107
2015.0,B45,D,133,434452.23308270675,245778.7414405882
2015.0,B45,F,51,88394.11764705883,45185.849164377585
2015.0,B45,O,3,2019866.6666666667,2039462.6874089492
2015.0,B45,S,216,174194.00925925927,76125.1358926188
2015.0,B45,T,167,134448.23952095807,50384.221668325954
2015.0,B46,D,60,350893.86666666664,130250.57981763218
2015.0,B46,F,82,147387.84146341463,45954.08347402349
2015.0,B46,O,4,394062.5,87222.02870643784
2015.0,B46,S,90,230664.38888888888,76949.26592807457
2015.0,B46,T,95,188839.26315789475,48432.50259309354
2015.0,B47,D,63,348195.2380952381,102676.59324081204
2015.0,B47,F,6,108658.33333333333,37463.5878776535
2015.0,B47,O,1,12e4,NA
2015.0,B47,S,53,248794.0754716981,45889.31720323163
2015.0,B47,T,33,217412.12121212122,55159.517297424274
2015.0,B48,D,31,519079.03225806454,196808.95634014966
2015.0,B48,F,1,14e4,NA
2015.0,B48,S,34,303360.29411764705,112325.60204899173
2015.0,B48,T,25,231439.68,80356.51007423108
2015.0,B49,D,56,417318.3035714286,128357.00635081255
2015.0,B49,F,26,113461.53846153847,31385.003768335944
2015.0,B49,O,12,304500.0,215573.02074407937
2015.0,B49,S,49,235743.38775510204,90786.04639637092
2015.0,B49,T,60,191477.6,98546.06309108721
2015.0,B5,D,7,359785.71428571426,73549.22226127272
2015.0,B5,F,195,142771.37948717948,50702.37110246372
2015.0,B5,O,11,2985818.1818181816,4427187.003463527
2015.0,B5,S,5,214e3,104165.73332915196
2015.0,B5,T,25,204444.0,109553.1485550887
2015.0,B50,D,88,302569.29545454547,97575.03049262062
2015.0,B50,F,10,169390.0,122215.14908826428
2015.0,B50,O,5,240966.4,232593.6814378241
2015.0,B50,S,43,200275.0,25647.26083025706
2015.0,B50,T,31,190609.7741935484,82104.30819947257
2015.0,B6,F,9,59277.77777777778,10347.436612245781
2015.0,B6,O,23,1178413.043478261,878516.5654278953
2015.0,B6,S,11,119818.18181818182,43545.53520584672
2015.0,B6,T,83,103884.3373493976,31203.74618663486
2015.0,B60,D,239,355063.34728033474,130128.30867647793
2015.0,B60,F,66,111341.66666666667,50464.05543578162
2015.0,B60,O,23,521503.8695652174,881279.1701317056
2015.0,B60,S,146,226735.65753424657,78365.09323702374
2015.0,B60,T,122,178966.2131147541,52676.610750275366
2015.0,B61,D,128,329394.21875,131941.53492946154
2015.0,B61,F,31,90561.93548387097,23418.067443657663
2015.0,B61,O,9,2398309.0,6157350.611398806
2015.0,B61,S,152,183135.32894736843,44480.62837780572
2015.0,B61,T,117,161500.39316239316,39996.6977276869
2015.0,B62,D,157,268098.05732484075,94370.3036931858
2015.0,B62,F,32,121148.28125,43457.53170939631
2015.0,B62,O,2,3087500.0,618718.4335382291
2015.0,B62,S,144,187155.17361111112,62134.905799203894
2015.0,B62,T,114,137499.3596491228,56461.09453688564
2015.0,B63,D,120,215167.49166666667,69439.11943771783
2015.0,B63,F,71,97769.71830985915,29029.927265881575
2015.0,B63,O,11,462194.36363636365,668601.2789452728
2015.0,B63,S,252,163386.47619047618,43124.36684331587
2015.0,B63,T,161,132279.78260869565,37277.17337035757
2015.0,B64,D,35,199110.7142857143,48144.65155902051
2015.0,B64,F,24,75287.5,18793.779324668783
2015.0,B64,O,25,104727.64,216401.46025055685
2015.0,B64,S,63,130683.33333333333,33028.40786060466
2015.0,B64,T,59,103885.59322033898,25416.19944127316
2015.0,B65,D,36,179287.5,46645.85324549225
2015.0,B65,F,19,88621.05263157895,23358.690482401442
2015.0,B65,O,6,342416.6666666667,414135.2939157283
2015.0,B65,S,123,119378.82113821138,26566.65971927742
2015.0,B65,T,89,99448.87640449438,20671.987767717008
2015.0,B66,D,14,198071.42857142858,31222.4691915547
2015.0,B66,F,21,64180.95238095238,23165.084050087517
2015.0,B66,O,21,801674.380952381,1879702.5878162342
2015.0,B66,S,59,150369.49152542374,35304.05615182877
2015.0,B66,T,139,114251.00719424461,28883.107301396878
2015.0,B67,D,14,249707.14285714287,51498.62155415446
2015.0,B67,F,5,62300.0,19998.74996093506
2015.0,B67,O,3,297e3,107037.37664946764
2015.0,B67,S,85,146178.11764705883,52818.781702924876
2015.0,B67,T,259,126155.13513513513,37889.2619588188
2015.0,B68,D,33,233812.12121212122,85388.51927211789
2015.0,B68,F,29,73684.4827586207,20143.521217610763
2015.0,B68,O,2,171250.0,15909.902576697319
2015.0,B68,S,204,147947.57352941178,35778.29075059311
2015.0,B68,T,138,119009.78260869565,44829.04626470979
2015.0,B69,D,80,206976.8,46189.24931999115
2015.0,B69,F,37,64236.48648648649,22493.82214152443
2015.0,B69,O,12,715602.0833333334,884709.1330217425
2015.0,B69,S,185,119725.37837837837,27067.983066345463
2015.0,B69,T,91,109515.59340659341,32528.778288353304
2015.0,B7,D,1,107e3,NA
2015.0,B7,F,3,66e3,4821.825380496478
2015.0,B7,O,10,696557.1,1394857.8421408678
2015.0,B7,S,3,100193.33333333333,26569.007006911892
2015.0,B7,T,13,90038.46153846153,16274.291508467091
2015.0,B70,D,42,185044.40476190476,59411.67298462627
2015.0,B70,F,14,70285.71428571429,20852.701619578336
2015.0,B70,O,19,273223.6842105263,214446.45949800167
2015.0,B70,S,91,132051.989010989,44910.86712527741
2015.0,B70,T,155,119981.75483870968,34405.032718224575
2015.0,B71,D,41,205909.75609756098,60790.81264828613
2015.0,B71,F,39,60048.717948717946,39879.39463851154
2015.0,B71,O,3,450578.6666666667,179768.3986170354
2015.0,B71,S,154,133387.62987012987,36488.13984586127
2015.0,B71,T,83,110470.48192771085,26954.919497760828
2015.0,B72,D,68,397116.9117647059,118017.59754005513
2015.0,B72,F,59,142292.37288135593,65271.279931739715
2015.0,B72,O,6,692760.5,351340.5751710155
2015.0,B72,S,52,262274.03846153844,75390.10147902774
2015.0,B72,T,47,210273.3829787234,61375.06040076836
2015.0,B73,D,131,367628.58778625954,129935.02729807637
2015.0,B73,F,83,140499.93975903615,50583.434459955555
2015.0,B73,O,4,381250.0,437233.25201391836
2015.0,B73,S,128,260795.5546875,78799.91910651822
2015.0,B73,T,82,210377.3780487805,60076.64087772891
2015.0,B74,D,275,547768.7272727273,351873.3786756778
2015.0,B74,F,160,169532.28125,82599.20965222351
2015.0,B74,O,2,317500.0,45961.94077712559
2015.0,B74,S,156,238360.57692307694,69234.74002346383
2015.0,B74,T,44,216766.70454545456,83934.75393051315
2015.0,B75,D,206,385340.37378640776,139250.37886364752
2015.0,B75,F,59,113098.30508474576,33958.41519557375
2015.0,B75,O,3,247406.0,261968.37692362795
2015.0,B75,S,161,236553.69565217392,72545.2980611979
2015.0,B75,T,92,191654.90217391305,49454.513120879994
2015.0,B76,D,109,320060.7889908257,84787.77285015954
2015.0,B76,F,56,117252.32142857143,27752.44873658221
2015.0,B76,O,4,1034375.0,1082201.4118607189
2015.0,B76,S,115,208400.8260869565,53488.129847832715
2015.0,B76,T,63,194441.26984126985,55316.90850095863
2015.0,B77,D,208,235713.07692307694,60135.34887407417
2015.0,B77,F,58,96582.60344827586,29979.704751387046
2015.0,B77,O,14,528357.1428571428,810419.227422341
2015.0,B77,S,289,148501.60899653978,26883.42761445137
2015.0,B77,T,244,124497.84016393442,30087.77927646309
2015.0,B78,D,103,271570.3883495146,105019.40540496509
2015.0,B78,F,19,104128.94736842105,22364.20326591802
2015.0,B78,O,6,1883353.6666666667,4492782.2155774105
2015.0,B78,S,141,159368.19858156028,44127.82545939204
2015.0,B78,T,82,143838.17073170733,77853.50483524158
2015.0,B79,D,87,310523.5632183908,152609.99556535663
2015.0,B79,F,36,111434.19444444444,31604.162595473266
2015.0,B79,O,4,305e3,163554.27233796127
2015.0,B79,S,118,181526.74576271186,78626.58139327265
2015.0,B79,T,84,135836.90476190476,36503.05410481118
2015.0,B8,D,3,161666.66666666666,2886.751345948129
2015.0,B8,F,6,56833.333333333336,10107.752800037537
2015.0,B8,O,8,1460312.5,3180703.369399156
2015.0,B8,S,47,123744.68085106384,34460.25945870325
2015.0,B8,T,167,105250.5748502994,29012.478968687265
2015.0,B80,D,46,321033.6956521739,89929.47981263975
2015.0,B80,F,6,118083.33333333333,11456.07553513273
2015.0,B80,O,2,135e3,98994.94936611665
2015.0,B80,S,48,213155.91666666666,58286.27665489347
2015.0,B80,T,35,182903.57142857142,96991.34780674896
2015.0,B9,D,2,182e3,25455.84412271571
2015.0,B9,F,9,83527.77777777778,37835.2605970204
2015.0,B9,O,7,185142.7142857143,139953.00844058846
2015.0,B9,S,38,138230.26315789475,37638.051367461725
2015.0,B9,T,99,100198.60606060606,28922.65258490842
2015.0,B90,D,231,368290.3896103896,100559.48798585832
2015.0,B90,F,197,152548.5431472081,47711.40646984784
2015.0,B90,O,17,2352470.6470588236,3445292.384613404
2015.0,B90,S,367,244059.75749318802,52661.44533902511
2015.0,B90,T,194,205099.45360824742,58468.14808002015
2015.0,B91,D,266,521044.9097744361,207964.11748711744
2015.0,B91,F,197,216201.97969543148,97860.6628349695
2015.0,B91,O,12,1174111.3333333333,1658933.6536660767
2015.0,B91,S,137,314643.28467153286,102974.08599939605
2015.0,B91,T,55,252819.07272727272,74695.01050490551
2015.0,B92,D,90,388021.3888888889,177000.25629002549
2015.0,B92,F,115,136828.95652173914,38020.69552147474
2015.0,B92,O,3,76e3,0.0
2015.0,B92,S,285,220663.37192982456,66787.33858406752
2015.0,B92,T,143,204971.74825174824,57698.68300196746
2015.0,B93,D,226,567429.221238938,210267.70589416547
2015.0,B93,F,125,240252.44,99720.87892182819
2015.0,B93,O,6,1468697.3333333333,1300645.8909490572
2015.0,B93,S,91,400770.7802197802,196249.55031188688
2015.0,B93,T,52,301532.6923076923,86438.6254464978
2015.0,B94,D,68,659315.4411764706,363507.16772761807
2015.0,B94,F,9,283216.6666666667,117765.32808938292
2015.0,B94,O,3,661666.6666666666,641995.5866930343
2015.0,B94,S,28,346862.53571428574,102874.06124875936
2015.0,B94,T,15,316155.3333333333,195483.1203844416
2015.0,B95,D,41,581078.0731707317,235895.74858869228
2015.0,B95,F,18,187191.66666666666,86196.52349001498
2015.0,B95,O,2,414e3,19798.98987322333
2015.0,B95,S,31,320270.4193548387,113044.57991776938
2015.0,B95,T,34,338380.8823529412,169472.16362769553
2015.0,B96,D,51,416835.137254902,146016.40719439986
2015.0,B96,F,12,107168.75,34275.39059687259
2015.0,B96,O,1,225e3,NA
2015.0,B96,S,27,236442.59259259258,51483.87108096555
2015.0,B96,T,15,220010.0,82989.44252993011
2015.0,B97,D,234,282705.7991452991,93771.44563857552
2015.0,B97,F,53,100240.56603773584,16932.683622906316
2015.0,B97,O,3,154833.33333333334,39212.03046685205
2015.0,B97,S,163,170848.74233128835,31147.23480852108
2015.0,B97,T,146,151132.5684931507,39290.69787795396
2015.0,B98,D,183,258552.68852459016,79797.67265882564
2015.0,B98,F,59,96277.1186440678,20569.95071917113
2015.0,B98,O,17,3392681.588235294,12267233.575662363
2015.0,B98,S,194,163047.50515463916,31085.201188424748
2015.0,B98,T,315,134671.45396825398,33237.97272354262
2015.0,BA1,D,92,651945.5978260869,342363.9229597928
2015.0,BA1,F,365,292557.34246575343,192219.7643078099
2015.0,BA1,O,20,1121065.4,3173377.333156608
2015.0,BA1,S,127,424245.79527559056,276236.0814074703
2015.0,BA1,T,303,478517.6633663366,467009.4361946376
2015.0,BA10,D,17,465426.4705882353,302068.4132556145
2015.0,BA10,F,5,85700.0,15706.686474237651
2015.0,BA10,O,1,64530.0,NA
2015.0,BA10,S,10,239242.5,77060.59488949085
2015.0,BA10,T,23,250521.73913043478,131681.73393217224
2015.0,BA11,D,146,346062.3287671233,149729.20409533402
2015.0,BA11,F,82,124124.93902439025,35252.79124308222
2015.0,BA11,O,20,703657.0,872644.1875372984
2015.0,BA11,S,142,223564.98591549296,72148.62441609369
2015.0,BA11,T,266,203284.94736842104,68880.58904091656
2015.0,BA12,D,197,343457.30964467005,148062.6195052819
2015.0,BA12,F,36,88934.72222222222,27526.436174922164
2015.0,BA12,O,8,545141.625,443352.9734208681
2015.0,BA12,S,120,205065.375,88690.52840670121
2015.0,BA12,T,151,163097.05298013246,47146.72429155437
2015.0,BA13,D,175,311202.0742857143,145866.91786169843
2015.0,BA13,F,61,117558.90163934426,60099.6159618082
2015.0,BA13,O,11,554817.3636363636,871400.1576867279
2015.0,BA13,S,130,183349.37692307692,40576.9897275901
2015.0,BA13,T,144,157535.46527777778,61026.18988929573
2015.0,BA14,D,429,284781.85081585083,92671.35208235652
2015.0,BA14,F,135,116693.96296296296,34350.024023413214
2015.0,BA14,O,5,369334.2,353907.2515479162
2015.0,BA14,S,272,199156.61029411765,63293.46021774013
2015.0,BA14,T,326,164630.83742331289,42374.30697073891
2015.0,BA15,D,82,480657.256097561,202885.85802189194
2015.0,BA15,F,44,195585.22727272726,57527.69967745716
2015.0,BA15,O,5,232999.8,247603.7237203835
2015.0,BA15,S,58,378056.0344827586,302341.4063136541
2015.0,BA15,T,87,309880.4597701149,104644.3671070164
2015.0,BA16,D,59,290388.9830508475,69176.88164495707
2015.0,BA16,F,39,119654.76923076923,31834.791919386047
2015.0,BA16,O,1,19e4,NA
2015.0,BA16,S,80,192618.0,33330.117833726996
2015.0,BA16,T,85,195370.9411764706,43365.94211375057
2015.0,BA2,D,226,554233.6238938053,357684.6671947111
2015.0,BA2,F,315,287744.8349206349,147845.64838323108
2015.0,BA2,O,10,1057310.1,983414.4128483564
2015.0,BA2,S,269,338117.780669145,202983.4031343271
2015.0,BA2,T,489,321598.98977505113,211321.84095501516
2015.0,BA20,D,65,294747.1230769231,87823.94622295286
2015.0,BA20,F,60,109652.25,38206.55936257898
2015.0,BA20,O,12,1325625.0,2246525.6318975594
2015.0,BA20,S,64,191030.46875,52927.64499331791
2015.0,BA20,T,59,146942.05084745763,32423.446825015555
2015.0,BA21,D,136,269739.375,82502.80712269734
2015.0,BA21,F,74,101915.37837837837,27484.780060574547
2015.0,BA21,O,3,1555e3,1818426.5176245093
2015.0,BA21,S,178,167459.73595505618,36515.69512227885
2015.0,BA21,T,260,151072.85,38354.576264396754
2015.0,BA22,D,119,331857.9075630252,111397.13592954239
2015.0,BA22,F,26,107487.30769230769,43776.791436348314
2015.0,BA22,O,8,1008561.625,1039240.1508978894
2015.0,BA22,S,66,202552.95454545456,81486.85075131527
2015.0,BA22,T,109,185284.87155963303,81176.11647900498
2015.0,BA3,D,205,309185.0975609756,133803.29892303297
2015.0,BA3,F,58,122005.3448275862,37202.349964235655
2015.0,BA3,O,9,687934.1111111111,916964.9658368151
2015.0,BA3,S,186,195888.58602150538,52081.6176180635
2015.0,BA3,T,187,174066.52406417113,43439.74681916468
2015.0,BA4,D,126,330656.2698412698,173295.9680061097
2015.0,BA4,F,44,112372.72727272728,34765.67482269513
2015.0,BA4,O,2,209250.0,142482.01640908932
2015.0,BA4,S,85,189642.76470588235,68111.81925572778
2015.0,BA4,T,135,175221.40740740742,73499.13022038883
2015.0,BA5,D,127,398234.08661417325,142768.85813362154
2015.0,BA5,F,43,147013.83720930232,60697.970428111636
2015.0,BA5,O,5,723157.6,369815.1784186258
2015.0,BA5,S,106,234125.94339622642,57991.449160787444
2015.0,BA5,T,136,221826.48529411765,66792.12491193581
2015.0,BA6,D,110,317307.2727272727,132483.66834374281
2015.0,BA6,F,31,126235.48387096774,29232.62502053823
2015.0,BA6,O,10,276825.0,254049.04518834766
2015.0,BA6,S,40,221184.1,132818.6623735826
2015.0,BA6,T,100,173676.19,60744.77891347007
2015.0,BA7,D,21,335833.3333333333,153695.26125854804
2015.0,BA7,F,8,101312.5,24621.328587803127
2015.0,BA7,O,1,38e4,NA
2015.0,BA7,S,20,225122.5,103221.90005670207
2015.0,BA7,T,42,186020.2380952381,50002.72926639375
2015.0,BA8,D,31,369730.6451612903,200532.45318294468
2015.0,BA8,F,4,101750.0,32458.9484323404
2015.0,BA8,S,22,213886.36363636365,46846.744008974885
2015.0,BA8,T,24,181041.66666666666,75174.27819041083
2015.0,BA9,D,79,302756.4556962025,128464.72316622295
2015.0,BA9,F,28,96757.14285714286,35456.736063477874
2015.0,BA9,O,3,886833.3333333334,1146410.7393658406
2015.0,BA9,S,44,188191.47727272726,75790.08946517351
2015.0,BA9,T,45,153648.88888888888,32356.033385825376
2015.0,BB1,D,116,225994.39655172414,106551.32511398308
2015.0,BB1,F,22,91409.09090909091,49588.457845703895
2015.0,BB1,O,20,1433799.15,3241998.1303644283
2015.0,BB1,S,255,127074.45098039215,46399.794733082534
2015.0,BB1,T,284,86148.99295774648,44264.85633901606
2015.0,BB10,D,72,204018.83333333334,95272.76151741866
2015.0,BB10,F,18,87013.88888888889,62344.422377899915
2015.0,BB10,O,9,1026961.0,1601860.3138189048
2015.0,BB10,S,137,133328.6496350365,55686.28139058697
2015.0,BB10,T,374,56140.39572192513,35647.557411233945
2015.0,BB11,D,26,203038.46153846153,121006.52239254898
2015.0,BB11,F,12,51708.333333333336,20988.58816912975
2015.0,BB11,O,14,1301135.7142857143,2298096.7970532426
2015.0,BB11,S,91,121539.01098901099,43694.26732815556
2015.0,BB11,T,295,51300.037288135594,34830.90539879728
2015.0,BB12,D,109,237994.25688073394,141138.0965671568
2015.0,BB12,F,42,69479.5,28987.29881092163
2015.0,BB12,O,11,267363.63636363635,296520.24306184315
2015.0,BB12,S,133,138637.96992481203,63266.770788456466
2015.0,BB12,T,375,83725.66133333334,55903.833573885146
2015.0,BB18,D,39,235319.23076923078,72157.20740835014
2015.0,BB18,F,3,59500.0,10404.326023342406
2015.0,BB18,O,1,1582500.0,NA
2015.0,BB18,S,48,184905.20833333334,93672.02870471952
2015.0,BB18,T,239,97651.44351464436,37258.933818254336
2015.0,BB2,D,143,231678.67132867133,117749.04256204606
2015.0,BB2,F,36,109993.05555555556,60583.88859704933
2015.0,BB2,O,17,1310029.4117647058,3496049.7192840213
2015.0,BB2,S,197,125171.04060913705,42585.68103713149
2015.0,BB2,T,381,79539.61942257218,39042.31929551831
2015.0,BB3,D,93,204845.1075268817,81954.95109317049
2015.0,BB3,F,17,101785.29411764706,64489.86055164477
2015.0,BB3,O,11,292734.54545454547,259863.82508551038
2015.0,BB3,S,118,127699.01694915254,34719.69409747056
2015.0,BB3,T,333,80381.09309309309,39686.35060713432
2015.0,BB4,D,186,242326.2634408602,109984.9601027363
2015.0,BB4,F,32,104445.3125,58042.5224538219
2015.0,BB4,O,16,797043.9375,832766.9421201003
2015.0,BB4,S,164,154875.7012195122,69416.8405622611
2015.0,BB4,T,333,95516.26426426426,39624.74535180024
2015.0,BB5,D,120,180482.28333333333,65549.22772541287
2015.0,BB5,F,74,68289.7972972973,13524.78208466964
2015.0,BB5,O,24,634164.9583333334,2249919.589293678
2015.0,BB5,S,226,122229.73451327434,39120.59323192953
2015.0,BB5,T,562,70234.62455516015,32947.64746415242
2015.0,BB6,D,67,297753.4328358209,138789.86295292474
2015.0,BB6,F,6,175075.0,61863.91314813508
2015.0,BB6,O,4,161500.0,139650.7548613087
2015.0,BB6,S,44,172702.27272727274,77456.18487964623
2015.0,BB6,T,125,82455.488,40621.55516146253
2015.0,BB7,D,183,356933.0,155111.45951856047
2015.0,BB7,F,41,126697.43902439025,44137.22543276184
2015.0,BB7,O,9,2366743.0,4657176.895120154
2015.0,BB7,S,142,199624.97887323942,74829.9148928548
2015.0,BB7,T,260,164999.45,77037.95411881182
2015.0,BB8,D,49,272980.4285714286,97960.73393967605
2015.0,BB8,F,14,111117.85714285714,70685.37985909233
2015.0,BB8,O,9,350111.0,242191.78586194868
2015.0,BB8,S,57,162883.33333333334,70812.48901987895
2015.0,BB8,T,287,90591.91637630662,47818.8402792281
2015.0,BB9,D,71,228167.60563380283,90813.47528179141
2015.0,BB9,F,7,67785.71428571429,22872.57663458059
2015.0,BB9,O,14,272357.14285714284,209670.29324187027
2015.0,BB9,S,119,114377.3949579832,59906.59546697995
2015.0,BB9,T,494,61160.202429149795,43539.79971567916
2015.0,BD1,F,165,59506.44242424242,18218.740633885063
2015.0,BD1,O,26,436454.73076923075,367223.01307663793
2015.0,BD1,T,11,117227.27272727272,43360.90614618405
2015.0,BD10,D,89,250868.98876404495,81849.28256828556
2015.0,BD10,F,29,110896.55172413793,53100.70945691391
2015.0,BD10,O,3,289433.3333333333,139355.5285352301
2015.0,BD10,S,206,125095.04368932039,49800.71463747241
2015.0,BD10,T,182,132459.7032967033,47570.29441952299
2015.0,BD11,D,44,269904.4318181818,75615.04989868942
2015.0,BD11,F,17,141379.41176470587,95143.80737011922
2015.0,BD11,O,2,1445e3,1689985.2070358486
2015.0,BD11,S,76,154316.13157894736,45607.51018544851
2015.0,BD11,T,68,123017.05882352941,45925.352119932315
2015.0,BD12,D,42,186165.0,86266.08003516878
2015.0,BD12,F,9,46111.11111111111,18251.33176267176
2015.0,BD12,O,1,46e4,NA
2015.0,BD12,S,141,120338.64539007092,48878.09416747734
2015.0,BD12,T,135,82711.19259259259,30165.867680259587
2015.0,BD13,D,115,231251.81739130436,66019.98408411171
2015.0,BD13,F,8,78937.5,35321.41954354933
2015.0,BD13,O,4,259178.0,178402.80085432142
2015.0,BD13,S,164,137892.95731707316,48231.389525903105
2015.0,BD13,T,209,106240.43540669857,64709.70962741462
2015.0,BD14,D,25,206695.48,68031.73813811707
2015.0,BD14,F,16,117871.875,30840.816940919925
2015.0,BD14,O,1,19e4,NA
2015.0,BD14,S,36,120048.47222222222,28610.356736664544
2015.0,BD14,T,48,98532.0625,39567.58833885959
2015.0,BD15,D,61,245832.24590163934,82607.29280752715
2015.0,BD15,F,4,77902.0,33470.241747956745
2015.0,BD15,O,2,411e3,578413.3470105958
2015.0,BD15,S,90,122682.61111111111,37287.25591269424
2015.0,BD15,T,62,110001.6129032258,49389.76794523098
2015.0,BD16,D,107,301100.27102803736,101405.97577071459
2015.0,BD16,F,86,117344.12790697675,40394.18355910882
2015.0,BD16,O,4,622442.5,372870.62531795126
2015.0,BD16,S,135,171901.11111111112,53609.933247356974
2015.0,BD16,T,150,141351.60666666666,44178.1884393628
2015.0,BD17,D,93,320478.376344086,136324.30686465482
2015.0,BD17,F,52,94824.80769230769,31039.787148703235
2015.0,BD17,O,5,455680.0,162513.42098423748
2015.0,BD17,S,136,176569.78676470587,53514.98311029289
2015.0,BD17,T,73,156147.20547945207,54869.929510859
2015.0,BD18,D,39,219576.66666666666,62632.9618988921
2015.0,BD18,F,38,88405.26315789473,54583.4728841161
2015.0,BD18,O,5,227600.0,134531.78063193843
2015.0,BD18,S,179,139827.84916201117,59174.759859902435
2015.0,BD18,T,152,138161.86842105264,44452.31777606981
2015.0,BD19,D,80,263663.125,108384.99234700405
2015.0,BD19,F,22,90109.09090909091,29218.95844255117
2015.0,BD19,O,4,607500.0,512018.0660875161
2015.0,BD19,S,127,140598.88188976378,49387.34272196403
2015.0,BD19,T,129,104534.47286821705,47904.90516117542
2015.0,BD2,D,40,158818.95,52254.99603151687
2015.0,BD2,F,16,66050.3125,32320.104706345966
2015.0,BD2,O,3,19e4,104043.26023342405
2015.0,BD2,S,248,113435.0,32560.147227084104
2015.0,BD2,T,137,83868.24817518248,29604.745530707674
2015.0,BD20,D,159,272752.893081761,109777.49694230998
2015.0,BD20,F,29,104225.86206896552,34720.02463762718
2015.0,BD20,O,10,542455.5,616356.4411769197
2015.0,BD20,S,226,168053.73451327434,49174.05623727801
2015.0,BD20,T,297,150338.10437710438,58781.9202532089
2015.0,BD21,D,23,161391.30434782608,54218.40439826749
2015.0,BD21,F,4,5e4,3535.5339059327375
2015.0,BD21,O,11,460823.45454545453,392042.88557742344
2015.0,BD21,S,77,111385.64935064936,40204.30606152263
2015.0,BD21,T,188,76198.80319148937,31732.857442632365
2015.0,BD22,D,71,246675.0,103207.85257015504
2015.0,BD22,F,7,141785.7142857143,76019.10787364426
2015.0,BD22,O,3,240966.66666666666,50287.20844641641
2015.0,BD22,S,162,140122.21604938273,46892.215227218316
2015.0,BD22,T,254,117999.18503937007,47480.78154403967
2015.0,BD23,D,132,367414.38636363635,144736.8126725378
2015.0,BD23,F,101,158346.099009901,62519.24078161938
2015.0,BD23,O,9,455566.6666666667,365399.35686861846
2015.0,BD23,S,138,218986.21739130435,74430.61668188588
2015.0,BD23,T,252,174213.75793650793,80687.44814909989
2015.0,BD24,D,36,335641.6666666667,126430.3588654922
2015.0,BD24,F,11,128340.90909090909,39311.937234012126
2015.0,BD24,O,6,398750.0,238000.78781382216
2015.0,BD24,S,34,228173.41176470587,68082.65755910354
2015.0,BD24,T,55,191667.2,85649.98107422332
2015.0,BD3,D,3,239166.66666666666,123802.59824952517
2015.0,BD3,F,19,53473.68421052631,13452.048258134568
2015.0,BD3,O,4,752500.0,1180003.531068163
2015.0,BD3,S,35,113241.57142857143,30908.963928518435
2015.0,BD3,T,190,75915.8947368421,37045.908984335016
2015.0,BD4,D,56,185687.3392857143,102998.63616171674
2015.0,BD4,F,20,63297.0,16136.581715892751
2015.0,BD4,O,11,1213318.1818181819,1798979.0475812561
2015.0,BD4,S,166,98313.68072289157,37093.29533977955
2015.0,BD4,T,161,91658.29192546583,63073.20344029228
2015.0,BD5,D,4,177250.0,46370.788218446316
2015.0,BD5,F,4,27500.0,4795.83152331272
2015.0,BD5,O,7,312643.0,335798.2799385171
2015.0,BD5,S,47,88593.74468085106,27631.34719407438
2015.0,BD5,T,153,68491.13725490196,23180.0908120181
2015.0,BD6,D,66,169181.0606060606,31475.137642702048
2015.0,BD6,F,12,67791.66666666667,26498.034518305943
2015.0,BD6,O,2,63e4,42426.40687119285
2015.0,BD6,S,271,107340.48339483395,34064.12307082016
2015.0,BD6,T,138,92410.03623188406,25855.053470495495
2015.0,BD7,D,12,141175.0,60287.90207299999
2015.0,BD7,F,7,47486.71428571428,20249.252716370265
2015.0,BD7,O,4,969150.0,1509456.046616352
2015.0,BD7,S,86,106382.13953488372,26974.606547275176
2015.0,BD7,T,200,71289.625,33589.430479453586
2015.0,BD8,D,6,175e3,72177.55883929574
2015.0,BD8,F,4,39125.0,11848.874770767618
2015.0,BD8,O,5,333400.0,109739.69199883878
2015.0,BD8,S,56,104225.89285714286,32723.190263274977
2015.0,BD8,T,95,74457.31578947368,33237.446748939336
2015.0,BD9,D,29,222738.44827586206,100831.06076239824
2015.0,BD9,F,15,65179.666666666664,30189.379427840104
2015.0,BD9,O,2,40050.0,28354.981925580556
2015.0,BD9,S,76,129538.42105263157,61695.126869742984
2015.0,BD9,T,109,106737.33944954128,38845.76287471893
2015.0,BH1,D,21,324347.3333333333,127154.56519265572
2015.0,BH1,F,526,177360.7452471483,85877.10316379712
2015.0,BH1,O,20,1394083.6,1014669.0280498988
2015.0,BH1,S,33,267146.9696969697,212166.44407287947
2015.0,BH1,T,49,216173.4693877551,82088.24018881097
2015.0,BH10,D,213,276109.62441314553,45828.935297162156
2015.0,BH10,F,46,145960.4347826087,18645.995334896594
2015.0,BH10,O,3,458333.3333333333,270385.5272260949
2015.0,BH10,S,61,238043.44262295082,41249.0004681021
2015.0,BH10,T,23,192978.26086956522,29017.03193458094
2015.0,BH11,D,121,273392.97520661156,64359.60181724543
2015.0,BH11,F,35,133143.54285714286,25761.436304887124
2015.0,BH11,O,2,558e3,421435.6415871823
2015.0,BH11,S,73,201567.7397260274,30930.36142154546
2015.0,BH11,T,74,193875.67567567568,28165.731684407398
2015.0,BH12,D,248,262836.5201612903,76000.83780333812
2015.0,BH12,F,139,136584.53237410073,36654.18933731032
