year,outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
2015.0,B1,O,25,1183668.44,2188988.9611213417,109000.00000000001,161400.0,206400.0,233600.00000000003,25e4,53e4,875e3
2015.0,B1,T,19,278821.05263157893,156266.54429370695,87500.0,93500.0,110400.0,118800.0,122250.0,32e4,404750.0
2015.0,B10,F,9,56883.333333333336,16898.890496124295,30600.0,41200.0,47200.0,48600.0,5e4,6e4,64950.0
2015.0,B10,O,3,2118292.6666666665,1871492.0558103723,367987.8000000002,585975.5999999999,803963.4000000001,1021951.1999999998,1239939.0,2329878.0,3102439.0
2015.0,B10,S,8,114250.0,21682.77789266996,81800.0,91600.0,100500.0,104e3,107500.0,118750.0,122125.0
2015.0,B10,T,89,109337.12359550562,38986.164993558996,54600.0,69e3,78400.0,81900.0,86e3,1e5,13e4
2015.0,B11,D,1,38e4,NA,38e4,38e4,38e4,38e4,38e4,38e4,38e4
2015.0,B11,F,4,49e3,5597.6185412488885,42350.0,43700.0,45050.0,46400.0,47750.0,50500.0,51750.0
2015.0,B11,O,17,1235154.294117647,2573515.1246256493,58e3,61e3,124600.0,221e3,225e3,3e5,1248171.0
2015.0,B11,S,29,153468.9655172414,72543.7016240569,76440.0,79720.0,90400.0,104800.0,11e4,132e3,18e4
2015.0,B11,T,224,111168.44642857143,33884.166131904676,72300.0,8e4,85e3,87127.2,9e4,105e3,120500.0
2015.0,B12,F,27,111029.62962962964,36392.09619192284,46900.0,64600.0,75e3,80050.0,100375.0,116e3,129225.0
2015.0,B12,O,6,1014140.1666666666,971453.4184790163,189750.0,229500.0,269250.0,309e3,320500.0,577500.0,1820253.5
2015.0,B12,S,8,129868.75,24469.70338865127,98332.5,112665.00000000001,124952.5,124970.0,124987.5,127500.0,135e3
2015.0,B12,T,70,133948.35714285713,55583.54627255191,78075.0,84350.0,9e4,92e3,96250.0,123866.5,150750.0
2015.0,B13,D,65,416480.8153846154,151506.2383033794,206600.0,257e3,268122.4,287400.0,3e5,385e3,5e5
2015.0,B13,F,172,122557.41279069768,47340.609841836944,66275.0,74095.0,78e3,82200.0,87750.0,112500.0,155500.0
2015.0,B13,O,4,550500.0,205453.15767833797,327450.0,357900.0,388350.0,418800.0,449250.0,56e4,661250.0
2015.0,B13,S,85,279900.5882352941,132171.57331028685,12e4,128780.0,142600.0,157400.0,18e4,249e3,364e3
2015.0,B13,T,175,191417.88571428572,97711.27824401246,1e5,105e3,115100.0,120800.0,124725.0,165e3,225e3
2015.0,B14,D,43,264638.37209302327,91495.09213822379,141500.0,166600.0,176150.0,188400.0,197500.0,265e3,309250.0
2015.0,B14,F,41,84425.60975609756,27606.555204224638,49950.0,5e4,58e3,58950.0,62e3,84e3,107e3
2015.0,B14,O,10,342567.9,328207.75033791905,52225.0,74950.0,93999.99999999999,112e3,133750.0,252464.5,48e4
2015.0,B14,S,208,175741.79326923078,72730.3100674857,112175.0,12e4,124045.0,126200.0,132e3,153250.0,185e3
2015.0,B14,T,266,167035.007518797,64501.786635778466,84250.0,1e5,111500.0,116e3,122625.0,150125.0,195e3
2015.0,B15,D,48,724241.9166666666,377895.67516253225,289625.0,340200.0,387400.0,432e3,446250.0,598750.0,93e4
2015.0,B15,F,182,155911.17032967033,99203.57132338213,92150.00000000001,101100.0,109e3,115100.0,12e4,138500.0,165e3
2015.0,B15,O,6,785593.0,764931.8278055895,132425.0,154850.0,177275.0,199700.0,222472.0,484429.0,1264517.5
2015.0,B15,S,14,518674.5714285714,507552.6570092869,223e3,243813.19999999998,273741.8,278417.6,282500.0,33e4,585625.0
2015.0,B15,T,29,264472.2413793103,123033.98088671485,152e3,174600.0,179596.0,213100.0,23e4,245e3,27e4
2015.0,B16,D,16,296114.0625,97978.27565705148,188750.0,192500.0,2e5,215e3,230750.0,265e3,346995.0
2015.0,B16,F,256,152467.3984375,74560.7490346051,75e3,84250.0,9e4,96500.0,105750.0,128e3,179962.5
2015.0,B16,O,6,4624577.833333333,8453086.329770219,174500.0,273e3,371500.0,47e4,517500.0,123e4,27e5
2015.0,B16,S,40,289224.625,110131.17549486799,183725.0,185e3,2e5,219e3,224500.0,26e4,304996.25
2015.0,B16,T,79,137944.96202531646,55600.12205747601,74300.0,83e3,89400.0,94300.0,95e3,124e3,175375.0
2015.0,B17,D,84,480273.8095238095,184024.7725067363,247875.0,281550.0,297250.0,31e4,34e4,445e3,592500.0
2015.0,B17,F,112,162231.4642857143,61461.29406366819,79950.0,91400.0,101e3,115500.00000000001,122250.0,159950.0,187e3
2015.0,B17,O,10,1212070.0,1585328.5015695922,228e3,246e3,263825.0,281600.0,292125.0,412500.0,1243750.0
2015.0,B17,S,114,300749.13157894736,134534.00680115673,143600.0,160600.0,165950.0,183400.0,201250.0,273500.0,373750.0
2015.0,B17,T,237,247583.44303797468,113582.7065499581,105800.0,124490.0,141e3,159e3,172500.0,237e3,295e3
2015.0,B18,D,3,129166.66666666667,73014.26801203538,57150.00000000001,68800.0,80450.0,92099.99999999999,103750.0,162e3,171e3
2015.0,B18,F,82,153776.15853658537,80258.30328298402,54406.25,65600.0,82975.0,112e3,119962.5,142750.0,168e3
2015.0,B18,O,10,2343800.0,4678695.387321745,57899.99999999999,112799.99999999999,125e3,125e3,141250.0,227500.0,35e4
2015.0,B18,S,8,120125.0,39267.170948334366,72250.0,84500.0,95125.0,96e3,96875.0,112500.0,150125.0
2015.0,B18,T,64,113919.515625,58008.30755035778,60600.0,66600.0,71350.0,74600.0,78750.0,96500.0,125750.0
2015.0,B19,D,6,169415.83333333334,8237.020345165276,160375.0,160750.0,161125.0,161500.0,162623.75,168997.5,175750.0
2015.0,B19,F,22,94352.27272727272,22743.544491070777,57175.0,61650.0,72142.5,73860.0,78600.0,99995.0,102500.0
2015.0,B19,O,5,27e4,123288.28005937953,136e3,152e3,168e3,184e3,2e5,28e4,3e5
2015.0,B19,S,20,146648.0,31659.86345018264,126645.00000000001,126995.0,126995.0,126995.0,129245.0,136500.0,157e3
2015.0,B19,T,75,108697.41333333333,31796.83308091382,64450.0,72410.0,75200.0,79560.0,84e3,108e3,130750.0
2015.0,B2,F,31,134709.67741935485,33246.737733084025,101500.0,104950.0,106250.0,11e4,111825.0,125e3,159975.0
2015.0,B2,O,4,18923750.0,14892657.796713118,719e4,848e4,977e4,11060000.000000002,1235e4,1471e4,21283750.0
2015.0,B20,D,46,258123.91304347827,99221.17926863668,145375.0,163e3,174312.5,179950.0,184125.0,232500.0,293250.0
2015.0,B20,F,26,62103.846153846156,14161.192909334462,45500.0,48e3,49750.0,5e4,50250.0,59e3,69937.5
2015.0,B20,O,3,585e3,440489.5004424055,209700.0,245399.99999999997,281100.0,316799.99999999994,352500.0,531e3,790500.0
2015.0,B20,S,75,169958.66666666666,52174.353861843876,1e5,123200.0,132300.0,136600.0,14e4,165e3,189500.0
2015.0,B20,T,98,122583.67346938775,47940.10748792845,67550.0,76400.0,82650.0,85e3,89500.0,115e3,143750.0
2015.0,B21,D,5,163400.0,51335.173127203925,120600.0,124200.0,127800.0,131400.0,135e3,155e3,16e4
2015.0,B21,F,2,6e4,0.0,6e4,6e4,6e4,6e4,6e4,6e4,6e4
2015.0,B21,O,6,276016.6666666667,174735.6908781565,101375.0,124250.0,147125.0,17e4,182500.0,222500.0,358200.0
2015.0,B21,S,35,129184.28571428571,26350.2784097039,91100.0,1e5,106550.0,108600.0,116500.0,13e4,140500.0
2015.0,B21,T,161,99772.9751552795,26993.18079579321,67e3,71500.0,78e3,8e4,82e3,96e3,113e3
2015.0,B23,D,31,194432.09677419355,43143.71606955435,139e3,145e3,155e3,158950.0,168500.0,205e3,220500.0
2015.0,B23,F,123,77409.23577235773,28933.555984693023,4e4,42960.0,48950.0,56400.0,64475.0,75e3,88250.0
2015.0,B23,O,4,295053.75,140632.2446059817,128499.99999999999,157e3,185500.0,214000.00000000003,242500.0,330107.5,382661.25
2015.0,B23,S,225,144152.53333333333,31789.1897095987,97100.0,105460.0,114400.0,119600.0,122500.0,14e4,159995.0
2015.0,B23,T,281,118298.76512455515,24366.587512887556,85e3,9e4,96e3,1e5,103e3,115e3,128500.0
2015.0,B24,D,50,194702.3,60754.10818569208,118350.0,127740.0,134381.75,157996.0,160995.0,184e3,238062.5
2015.0,B24,F,53,84305.75471698113,19556.870078455868,49160.0,56700.0,59800.0,65500.0,71e3,88e3,98e3
2015.0,B24,O,13,1069295.5384615385,1225385.0451152497,19e4,21e4,239999.99999999997,267136.80000000005,292842.0,465e3,1265e3
2015.0,B24,S,175,158090.11428571428,46984.98629971671,100700.0,113320.0,123150.0,127900.00000000001,131e3,15e4,173250.0
2015.0,B24,T,136,132973.3088235294,34856.51806955984,87875.0,95900.0,100500.0,105e3,108e3,128e3,152750.0
2015.0,B25,D,8,228562.5,32854.04682618479,177600.0,190200.0,201575.0,205600.0,209625.0,245e3,25e4
2015.0,B25,F,9,73333.33333333333,16414.551471179468,56200.0,56400.0,57e3,58e3,59e3,72500.0,87e3
2015.0,B25,O,2,223e4,1796051.2242138307,1087000.0000000002,1214000.0000000002,1340999.9999999998,1468e3,1595e3,223e4,2865e3
2015.0,B25,S,57,157357.01754385966,53157.62816395728,102250.0,106600.0,110200.0,115e3,116e3,143e3,21e4
2015.0,B25,T,131,116956.87022900763,34399.445105407634,81e3,88e3,9e4,91e3,95750.0,111e3,125e3
2015.0,B26,D,46,213967.39130434784,38806.72939551608,143312.5,156250.0,174e3,194e3,196862.5,214975.0,234950.0
2015.0,B26,F,67,93906.34328358209,27439.105562633424,42600.0,53300.0,64700.0,70200.0,74500.0,97e3,118500.0
2015.0,B26,O,5,256900.0,192608.54082828207,64399.99999999999,106299.99999999999,148200.00000000003,190100.0,232e3,235e3,235e3
2015.0,B26,S,313,152855.23961661343,29028.54771417825,108400.0,12e4,126600.0,13e4,135e3,151e3,17e4
2015.0,B26,T,129,137566.9534883721,32520.751840137702,9e4,99200.0,108e3,11e4,115e3,138e3,161e3
2015.0,B27,D,11,249227.27272727274,73117.83764457332,178500.0,18e4,183750.0,187500.0,188750.0,24e4,286250.0
2015.0,B27,F,25,100438.0,43602.2296830487,58800.00000000001,72780.0,81180.0,82e3,84e3,1e5,11e4
2015.0,B27,O,13,1170316.923076923,2041979.7119600815,109400.00000000001,178e3,231999.99999999997,27e4,3e5,437500.0,775e3
2015.0,B27,S,112,161737.67857142858,55098.42323706793,92100.0,110100.0,118775.0,120150.0,126500.0,145e3,186e3
2015.0,B27,T,153,133885.75163398692,36755.03772654864,95900.0,103200.0,107800.0,11e4,114e3,125e3,144e3
2015.0,B28,D,55,255350.9090909091,59780.7006908097,168500.0,196600.0,200500.0,209600.0,219475.0,25e4,282500.0
2015.0,B28,F,43,96841.860465116275,25206.263229206877,64e3,64700.0,68300.0,7e4,70750.0,104e3,115e3
2015.0,B28,O,3,287500.0,108253.17547305483,181250.00000000003,2e5,218750.0,237500.0,256250.0,35e4,35e4
2015.0,B28,S,225,201561.94222222222,50776.84530172936,125e3,145e3,159570.0,165e3,17e4,198e3,23e4
2015.0,B28,T,145,175990.24827586208,48866.855616325665,118e3,13e4,133840.0,135800.0,14e4,158e3,208e3
2015.0,B29,D,44,425937.5,140820.36393311803,221575.0,241500.0,289450.0,32e4,342500.0,412500.0,481250.0
2015.0,B29,F,41,101054.73170731707,34038.296637041334,52e3,65e3,68e3,7e4,75e3,93e3,124900.0
2015.0,B29,O,10,1835850.0,2175704.02462692,205349.99999999997,395699.99999999994,455500.0,478e3,601625.0,175e4,175e4
2015.0,B29,S,194,174717.51030927835,77556.58922569847,1e5,108075.0,114900.0,118800.0,122100.0,154500.0,189987.5
2015.0,B29,T,336,178123.53273809524,81478.6566444489,94750.0,100050.0,109e3,114e3,123500.0,151500.0,22e4
2015.0,B3,F,145,182212.30344827587,104723.98552188431,90999.99999999999,107e3,118600.0,123e3,13e4,158e3,183e3
2015.0,B3,O,25,3586059.6,7364069.185974967,99752.0,124200.0,163200.0,212e3,26e4,75e4,25e5
2015.0,B30,D,28,328075.35714285716,94290.35732805826,208075.0,217300.0,223150.0,246580.0,259487.5,323e3,366750.0
2015.0,B30,F,58,91308.62068965517,26553.532718237544,5e4,54900.0,62825.0,68e3,73875.0,91250.0,108750.0
2015.0,B30,O,5,582999.2,213323.89927338192,329e3,373e3,417e3,461e3,505e3,545e3,789998.0
2015.0,B30,S,123,223838.39837398374,101891.22532047208,110500.0,125e3,135e3,145925.0,153500.0,185e3,27e4
2015.0,B30,T,267,171166.3670411985,64127.093127867534,1e5,119200.0,126800.0,131e3,135e3,154950.0,185750.0
2015.0,B31,D,108,217210.69444444444,92004.48632513793,99075.0,121800.0,127825.00000000001,14e4,156312.5,201e3,249250.0
2015.0,B31,F,172,152639.61046511628,88030.79433463357,53550.0,66200.0,71650.0,77600.0,85e3,117e3,236950.0
2015.0,B31,O,9,782183.3333333334,1059448.8791348075,40189.99999999999,66730.0,91000.00000000001,113e3,135e3,396e3,86e4
2015.0,B31,S,371,155656.2129380054,53163.13763299027,89550.0,1e5,11e4,118e3,125e3,149950.0,174e3
2015.0,B31,T,274,125009.3394160584,29902.35149361578,82650.0,91950.0,99877.5,102300.0,105250.0,123e3,144837.5
2015.0,B32,D,35,257438.42857142858,83048.31599358139,159200.0,174e3,182400.0,189200.0,192750.0,224e3,341e3
2015.0,B32,F,34,64925.0,16139.976014776967,41825.0,48300.0,49950.0,50600.0,52837.5,64500.0,76750.0
2015.0,B32,O,3,375e3,442690.63690121117,96e3,102e3,108e3,114e3,12e4,15e4,517500.0
2015.0,B32,S,200,147561.61,45850.25465488161,84987.5,95e3,1e5,111600.00000000001,119337.5,145e3,173062.5
2015.0,B32,T,215,129371.62325581396,49229.810600386474,80700.0,86e3,91e3,95e3,99e3,117e3,142250.0
2015.0,B33,D,14,274500.0,144702.745707829,128400.0,143100.0,147650.0,164200.0,175e3,286e3,313500.0
2015.0,B33,F,34,71704.41176470589,21508.16042331396,47825.0,50450.0,54825.0,59e3,59875.0,67500.0,78987.5
2015.0,B33,O,8,1395181.75,3132957.570134728,80550.0,99100.0,118249.99999999999,141e3,163750.0,29e4,517500.0
2015.0,B33,S,133,124147.36842105263,35480.91693441951,77100.0,85e3,9e4,95200.0,1e5,122500.0,145e3
2015.0,B33,T,214,106922.68691588785,27765.799755390577,71300.0,8e4,83e3,87e3,9e4,103500.0,119712.5
2015.0,B34,D,12,168833.33333333334,57342.405906549786,80100.0,95500.0,125750.0,147e3,152500.0,166e3,198500.0
2015.0,B34,F,14,78285.71428571429,9139.336547445473,63475.0,65800.0,69700.0,71500.0,73125.0,8e4,84125.0
2015.0,B34,O,1,75e4,NA,75e4,75e4,75e4,75e4,75e4,75e4,75e4
2015.0,B34,S,92,137225.54347826086,32913.62029312921,87750.0,102500.0,109125.0,113400.0,119500.0,135e3,154e3
2015.0,B34,T,105,112960.94285714286,23302.44721954714,72e3,88800.0,93e3,96200.0,99e3,115e3,125e3
2015.0,B35,D,2,192500.0,74246.21202458748,145250.0,150500.0,155750.0,161e3,166250.0,192500.0,218750.0
2015.0,B35,F,13,82846.15384615384,19096.66704709731,57900.0,59800.0,63700.0,65400.0,66e3,83e3,97e3
2015.0,B35,S,11,133859.0909090909,24109.09390854225,104500.0,105e3,108e3,111e3,113e3,13e4,156225.0
2015.0,B35,T,41,115340.24390243902,17049.014705812897,93500.0,95e3,1e5,102500.0,104e3,113e3,127e3
2015.0,B36,D,58,264316.3793103448,68584.58114526284,169800.0,207350.0,213650.0,217e3,219962.5,248975.0,297500.0
2015.0,B36,F,45,113645.88888888889,44882.39897586005,52e3,75200.0,79980.0,83700.0,87e3,102e3,137e3
2015.0,B36,O,5,388888.0,285087.210726823,146400.0,152800.0,159200.0,165600.0,172e3,252500.0,599940.0
2015.0,B36,S,177,174933.42372881356,42738.144908666836,114800.0,12e4,126200.0,135e3,14e4,175e3,205e3
2015.0,B36,T,118,121647.45762711864,40610.77593061015,80850.0,85e3,89522.5,90400.0,93125.0,106400.0,147250.0
2015.0,B37,D,45,266082.0,67969.20801329485,172e3,180800.0,190200.0,208e3,217e3,266250.0,3e5
2015.0,B37,F,67,73107.70149253731,18676.250873701127,45100.00000000001,54570.0,55e3,59200.0,60500.0,71e3,85e3
2015.0,B37,O,14,1469730.0,1818004.6563215312,169500.0,207210.0,266165.0,318280.0,352112.0,675286.0,1772500.0
2015.0,B37,S,99,162172.47474747474,48502.90570074304,109700.0,121200.0,126400.0,131200.0,133e3,155e3,177975.0
2015.0,B37,T,179,120313.40782122905,29590.647495794816,83350.0,89e3,93e3,95e3,98750.0,114e3,14e4
2015.0,B38,D,50,314907.0,139229.5439890103,17e4,179e3,191250.0,214e3,216750.0,260975.0,39e4
2015.0,B38,F,35,90515.71428571429,39371.46019836272,51750.0,55400.0,58590.0,64600.0,67500.0,89e3,1e5
2015.0,B38,S,90,178752.45555555556,73460.97577934191,89550.0,109950.0,120600.0,127500.0,136250.0,172e3,202587.5
2015.0,B38,T,118,130663.52542372882,52700.044327607815,84700.0,88e3,9e4,93400.0,99250.0,115e3,136875.0
2015.0,B4,F,22,115315.90909090909,22812.702113200612,80100.0,83300.0,95375.0,97700.0,98862.5,113500.0,131750.0
2015.0,B4,O,4,2448750.0,2396596.110458887,618e3,636e3,654e3,672e3,69e4,1735e3,3493750.0
2015.0,B42,D,30,216940.0,41496.76223348117,152150.0,164100.0,170950.0,186800.0,195e3,209e3,249987.5
2015.0,B42,F,15,70633.33333333333,18210.541165045302,47100.0,53e3,56350.0,58800.0,6e4,7e4,76e3
2015.0,B42,O,4,223750.0,149687.17379922702,93250.0,101500.0,109750.0,118e3,126250.0,192500.0,29e4
2015.0,B42,S,181,138314.88950276244,30073.48346576267,102e3,108e3,113e3,116e3,119e3,132500.0,152500.0
2015.0,B42,T,112,126767.36607142857,31738.913258754896,86100.0,95e3,101300.0,106800.0,11e4,125e3,135e3
2015.0,B43,D,71,261642.01408450704,85296.40461112949,150671.5,165e3,177500.0,18e4,195e3,258e3,322500.0
2015.0,B43,F,88,126108.29545454546,30335.042574235307,75e3,87525.0,90100.0,95e3,99337.5,140250.0,155e3
2015.0,B43,O,1,15601.0,NA,15601.0,15601.0,15601.0,15601.0,15601.0,15601.0,15601.0
2015.0,B43,S,207,160486.93719806764,36558.65077019138,115300.0,124980.0,13e4,135e3,139500.0,155e3,174500.0
2015.0,B43,T,117,149184.92307692306,41054.981803244315,98600.0,108800.0,113400.0,123e3,128500.0,142950.0,158e3
2015.0,B44,D,9,152610.55555555556,25785.0853746459,124e3,128e3,131100.0,133300.0,135500.0,145e3,16e4
2015.0,B44,F,19,77155.26315789473,28619.38394562155,49e3,5e4,52800.0,56400.0,61e3,71500.0,81500.0
2015.0,B44,O,9,1012594.1111111111,1816060.5659019502,9e4,9e4,122160.00000000003,186480.00000000003,250800.0,31e4,615e3
2015.0,B44,S,201,122453.96019900497,24345.43529120824,85e3,92e3,96500.0,104500.0,11e4,120380.0,137e3
2015.0,B44,T,199,108317.24120603016,18369.508044311107,8e4,88200.0,9e4,93300.0,96500.0,108e3,119475.0
2015.0,B45,D,133,434452.23308270675,245778.7414405882,192960.0,240999.0,256600.0,279398.0,289995.0,354995.0,495e3
2015.0,B45,F,51,88394.11764705883,45185.849164377585,46750.0,53500.0,6e4,62e3,63750.0,75e3,98750.0
2015.0,B45,O,3,2019866.6666666667,2039462.6874089492,380640.0000000001,511679.99999999994,642720.0,773759.9999999999,904800.0,156e4,2905e3
2015.0,B45,S,216,174194.00925925927,76125.1358926188,95500.0,109500.0,12e4,127e3,13e4,159500.0,192495.0
2015.0,B45,T,167,134448.23952095807,50384.221668325954,79285.0,91300.0,95900.0,99190.0,102750.0,120500.0,156500.0
2015.0,B46,D,60,350893.86666666664,130250.57981763218,231375.0,237700.0,243480.75,259e3,269987.5,333e3,396461.25
2015.0,B46,F,82,147387.84146341463,45954.08347402349,8e4,96200.0,116150.0,117600.0,12e4,133536.0,164950.0
2015.0,B46,O,4,394062.5,87222.02870643784,299750.0,309500.0,319250.0,329e3,338750.0,405e3,460312.5
2015.0,B46,S,90,230664.38888888888,76949.26592807457,162450.0,165e3,176725.0,18e4,18e4,207500.0,249987.5
2015.0,B46,T,95,188839.26315789475,48432.50259309354,120500.0,135400.0,141200.0,154800.0,159975.0,18e4,231250.0
2015.0,B47,D,63,348195.2380952381,102676.59324081204,235500.0,251960.0,268585.0,271200.0,282250.0,329950.0,4e5
2015.0,B47,F,6,108658.33333333333,37463.5878776535,69250.0,73500.0,77750.0,82e3,82125.0,105750.0,131625.0
2015.0,B47,O,1,12e4,NA,12e4,12e4,12e4,12e4,12e4,12e4,12e4
2015.0,B47,S,53,248794.0754716981,45889.31720323163,190570.0,198400.0,204200.0,209970.0,215e3,247e3,27e4
2015.0,B47,T,33,217412.12121212122,55159.517297424274,140500.0,146400.0,158400.0,167e3,176500.0,215e3,267450.0
2015.0,B48,D,31,519079.03225806454,196808.95634014966,252475.0,27e4,337750.0,362e3,367500.0,485e3,635e3
2015.0,B48,F,1,14e4,NA,14e4,14e4,14e4,14e4,14e4,14e4,14e4
2015.0,B48,S,34,303360.29411764705,112325.60204899173,198250.0,210750.0,214827.5,218e3,238125.0,282500.0,318750.0
2015.0,B48,T,25,231439.68,80356.51007423108,148800.0,152800.0,158200.0,159760.0,159995.0,225e3,28e4
2015.0,B49,D,56,417318.3035714286,128357.00635081255,249987.5,280997.5,302500.0,337e3,343745.0,394997.5,482500.0
2015.0,B49,F,26,113461.53846153847,31385.003768335944,60750.0,75e3,84e3,95e3,101250.0,116250.0,131500.0
2015.0,B49,O,12,304500.0,215573.02074407937,75250.0,103e3,119500.0,141200.0,172e3,244500.0,387e3
2015.0,B49,S,49,235743.38775510204,90786.04639637092,122316.0,124761.0,170290.0,186e3,195e3,22e4,26e4
2015.0,B49,T,60,191477.6,98546.06309108721,96945.2,127650.0,133e3,135e3,14e4,173750.0,210500.0
2015.0,B5,D,7,359785.71428571426,73549.22226127272,267800.0,275600.0,283400.0,298300.0,316750.0,36e4,392500.0
2015.0,B5,F,195,142771.37948717948,50702.37110246372,85e3,100200.0,109950.0,112e3,115e3,13e4,165500.0
2015.0,B5,O,11,2985818.1818181816,4427187.003463527,91500.0,115e3,152500.0,19e4,192500.0,456e3,5175e3
2015.0,B5,S,5,214e3,104165.73332915196,137400.0,140800.0,144200.0,147600.0,151e3,17e4,225e3
2015.0,B5,T,25,204444.0,109553.1485550887,127e3,137e3,14e4,14e4,145e3,16e4,218e3
2015.0,B50,D,88,302569.29545454547,97575.03049262062,201745.0,229246.5,234995.25,240797.0,248750.0,28e4,325245.0
2015.0,B50,F,10,169390.0,122215.14908826428,9e4,9e4,91382.5,93160.0,95450.0,122e3,151500.0
2015.0,B50,O,5,240966.4,232593.6814378241,82e3,84e3,86e3,88e3,9e4,166500.0,225e3
2015.0,B50,S,43,200275.0,25647.26083025706,156900.0,170200.0,181100.0,183195.0,184497.5,195e3,217e3
2015.0,B50,T,31,190609.7741935484,82104.30819947257,122750.0,136e3,150500.0,153e3,157500.0,17e4,187500.0
2015.0,B6,F,9,59277.77777777778,10347.436612245781,43600.0,49200.0,52600.0,53800.0,55e3,59e3,68e3
2015.0,B6,O,23,1178413.043478261,878516.5654278953,108750.0,193e3,225500.0,263e3,282500.0,1125e3,21e5
2015.0,B6,S,11,119818.18181818182,43545.53520584672,7e4,92500.0,96250.0,1e5,103e3,11e4,123500.0
2015.0,B6,T,83,103884.3373493976,31203.74618663486,72750.0,77300.0,80600.0,83900.0,85e3,94e3,116e3
2015.0,B60,D,239,355063.34728033474,130128.30867647793,226450.0,241600.0,25e4,265591.0,27e4,314995.0,399972.5
2015.0,B60,F,66,111341.66666666667,50464.05543578162,62125.0,65e3,69750.0,72e3,73e3,105e3,134750.0
2015.0,B60,O,23,521503.8695652174,881279.1701317056,82600.0,90800.0,102900.0,107e3,121e3,195e3,615500.0
2015.0,B60,S,146,226735.65753424657,78365.09323702374,132750.0,147500.0,158750.0,176e3,181750.0,218654.5,25e4
2015.0,B60,T,122,178966.2131147541,52676.610750275366,112e3,121100.0,127580.0,127580.0,129962.5,167500.0,219500.0
2015.0,B61,D,128,329394.21875,131941.53492946154,216750.0,226050.0,232175.0,247500.0,25e4,282500.0,356250.0
2015.0,B61,F,31,90561.93548387097,23418.067443657663,63e3,66e3,67750.0,69e3,71e3,85e3,109e3
2015.0,B61,O,9,2398309.0,6157350.611398806,168e3,176e3,18e4,18e4,18e4,236e3,506743.0
2015.0,B61,S,152,183135.32894736843,44480.62837780572,134977.5,140500.0,147482.5,151e3,156250.0,175250.0,199995.0
2015.0,B61,T,117,161500.39316239316,39996.6977276869,107800.0,118800.0,125e3,129960.0,133500.0,158e3,184950.0
2015.0,B62,D,157,268098.05732484075,94370.3036931858,14e4,170200.0,189400.0,195500.0,205e3,25e4,305e3
2015.0,B62,F,32,121148.28125,43457.53170939631,75e3,75e3,75e3,82e3,91500.0,110500.0,145750.0
2015.0,B62,O,2,3087500.0,618718.4335382291,2693750.0,2737500.0,2781250.0,2825e3,2868750.0,3087500.0,3306250.0
2015.0,B62,S,144,187155.17361111112,62134.905799203894,103500.00000000001,123250.0,130675.0,142400.0,15e4,17e4,22e4
2015.0,B62,T,114,137499.3596491228,56461.09453688564,67125.0,76500.0,80950.0,88e3,94832.75,126500.0,171500.0
2015.0,B63,D,120,215167.49166666667,69439.11943771783,128887.5,145e3,153275.0,16e4,165e3,205975.0,25e4
2015.0,B63,F,71,97769.71830985915,29029.927265881575,50500.0,62e3,7e4,8e4,84500.0,93500.0,11e4
2015.0,B63,O,11,462194.36363636365,668601.2789452728,87500.0,125e3,142500.0,16e4,16e4,26e4,375e3
2015.0,B63,S,252,163386.47619047618,43124.36684331587,105e3,115250.0,122825.0,130200.0,134837.5,157750.0,185500.0
2015.0,B63,T,161,132279.78260869565,37277.17337035757,77500.0,89800.0,102e3,11e4,112500.0,128500.0,15e4
2015.0,B64,D,35,199110.7142857143,48144.65155902051,135500.0,148600.0,157600.0,172400.0,175e3,187525.0,221250.0
2015.0,B64,F,24,75287.5,18793.779324668783,50082.5,53385.0,6e4,6e4,62250.0,71300.0,84250.0
2015.0,B64,O,25,104727.64,216401.46025055685,5e3,5e3,5e3,5e3,5e3,5e3,4e4
2015.0,B64,S,63,130683.33333333333,33028.40786060466,83500.0,90300.0,97500.0,104400.0,105500.0,125e3,15e4
2015.0,B64,T,59,103885.59322033898,25416.19944127316,68800.0,74600.0,78850.0,85090.0,88250.0,98e3,117750.0
2015.0,B65,D,36,179287.5,46645.85324549225,122e3,132500.0,139625.0,142e3,142262.5,17e4,214e3
2015.0,B65,F,19,88621.05263157895,23358.690482401442,56250.0,59500.0,61050.0,64500.0,71750.0,89500.0,108500.0
2015.0,B65,O,6,342416.6666666667,414135.2939157283,11500.0,21e3,30500.0,4e4,5e4,148750.0,598125.0
2015.0,B65,S,123,119378.82113821138,26566.65971927742,82100.0,9e4,94650.0,97200.0,1e5,12e4,134e3
2015.0,B65,T,89,99448.87640449438,20671.987767717008,65800.0,77260.0,83e3,83500.0,86e3,96e3,115e3
2015.0,B66,D,14,198071.42857142858,31222.4691915547,147850.0,169485.0,179202.5,179980.0,182500.0,207450.0,219950.0
2015.0,B66,F,21,64180.95238095238,23165.084050087517,27e3,29e3,39e3,44e3,44e3,69e3,8e4
2015.0,B66,O,21,801674.380952381,1879702.5878162342,6e4,77e3,77e3,8e4,91e3,153e3,585e3
2015.0,B66,S,59,150369.49152542374,35304.05615182877,92e3,97100.0,99950.0,99980.0,128750.0,159950.0,174200.0
2015.0,B66,T,139,114251.00719424461,28883.107301396878,71200.0,81590.0,87350.0,90800.0,92750.0,111e3,13e4
