outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
SS14,S,97,257082.31958762885,43851.19282313062,176600.0,198800.0,22e4,228400.0,237e3,26e4,29e4
SS14,T,556,220439.85971223022,42644.59972881366,165e3,175e3,179995.0,185e3,188e3,217500.0,24e4
SS15,D,230,379837.5,98110.47563771199,257247.25,274900.0,295350.0,307396.0,32e4,367497.5,429998.75
SS15,F,307,153806.335504886,35962.500858280706,98e3,107300.0,112e3,117200.0,125e3,155e3,178247.5
SS15,O,15,1689533.2666666666,3371901.387860744,118500.0,146800.00000000003,190800.0,217400.0,227500.0,31e4,765e3
SS15,S,203,288744.5812807882,51018.299524128655,220595.0,228e3,235e3,244995.0,252497.5,282995.0,313500.0
SS15,T,512,236673.6875,51803.58651986308,16e4,175e3,185e3,190800.0,2e5,235e3,260375.0
SS16,D,183,425908.0054644809,123210.21216432058,27e4,295e3,315900.0,335e3,347500.0,402500.0,49e4
SS16,F,408,151014.3112745098,31725.95399430592,88373.25,106750.0,119525.0,13e4,135375.0,154997.5,173500.0
SS16,O,3,1597298.0,2303961.4634546298,55425.60000000005,110751.19999999998,166076.80000000002,221402.39999999997,276728.0,553356.0,2395897.0
SS16,S,120,277570.5833333333,68076.55739286164,184850.0,202250.0,211850.0,221800.0,229496.25,27e4,315625.0
SS16,T,380,222801.34210526315,43523.118898683424,155e3,174299.99999999997,18e4,189999.0,192750.0,225e3,245e3
SS17,D,157,413238.88535031845,124973.11959900532,275600.0,292997.0,306998.0,317595.0,329995.0,385e3,469995.0
SS17,F,145,154562.6551724138,35988.293438318105,93400.0,109300.0,118e3,122400.0,135e3,152e3,179995.0
SS17,O,12,374537.4166666667,326562.2532605824,103500.00000000001,180500.0,183250.0,19e4,203750.0,307500.0,403500.0
SS17,S,479,281492.27348643006,52130.212036967474,207700.0,225e3,231750.0,24e4,245e3,275e3,31e4
SS17,T,368,239117.17119565216,43724.65259173153,178025.0,193500.0,2e5,21e4,215e3,237500.0,26e4
SS2,D,108,317556.99074074073,93826.99329866222,2e5,211800.0,223027.00000000003,235e3,244e3,306250.0,375e3
SS2,F,451,146755.49667405765,49283.885282823896,75e3,95e3,105e3,112500.0,118375.0,14e4,165e3
SS2,O,38,1124589.8684210526,2253056.043018714,38212.50000000001,64075.00000000001,97475.0,110400.0,133e3,219625.0,668750.0
SS2,S,395,250292.87848101265,56160.900670775496,17e4,19e4,2e5,21e4,218e3,244e3,28e4
SS2,T,403,221431.0024813896,53079.273699581834,138600.0,163400.0,175e3,184400.0,191250.0,225e3,25e4
SS3,D,191,401647.06282722513,130285.06993175524,243500.0,27e4,28e4,297500.0,301250.0,375e3,469997.5
SS3,F,155,155200.69677419355,71179.4455888954,82850.0,9e4,98100.0,107e3,11e4,14e4,176500.0
SS3,O,20,471410.0,813484.890617618,60900.00000000001,81580.0,91605.0,108600.0,125625.0,275e3,374e3
SS3,S,309,262670.45307443367,68831.39963068254,182e3,196800.0,208e3,215e3,22e4,25e4,296500.0
SS3,T,278,217888.85611510792,54643.54624086048,137425.0,154e3,162275.0,173500.0,182625.0,22e4,24e4
SS4,D,187,382086.8770053476,150010.60591476486,24e4,255e3,267700.0,278e3,285e3,35e4,43e4
SS4,F,154,138675.64935064936,32958.129650104594,87982.5,9e4,104800.0,112500.0,117125.0,136e3,159998.75
SS4,O,14,765472.7142857143,727489.2942749613,111180.0,120300.0,120950.0,202600.00000000003,262750.0,37e4,1402113.5
SS4,S,266,258349.96992481203,47820.1386129064,193125.0,205e3,218250.0,22e4,23e4,255e3,276500.0
SS4,T,109,235153.3027522936,42588.69514091316,172e3,185e3,202800.0,209998.0,21e4,231e3,252500.0
SS5,D,368,458077.79891304346,156110.49473672747,270350.0,309550.0,325e3,340106.0,35e4,44e4,519996.25
SS5,F,41,166195.0,50494.02217094614,85e3,9e4,99e3,117500.0,134500.0,167500.0,2e5
SS5,O,8,1470798.0,1638980.4799228958,82125.0,91750.0,112219.99999999996,197760.0000000001,283300.0,907035.5,2064703.25
SS5,S,348,287224.5545977011,58984.61593639615,215e3,229250.0,239049.75,243100.0,249712.5,28e4,319996.25
SS5,T,43,245860.3488372093,57482.279136759775,171650.0,182900.0,206500.0,214400.0,217e3,245e3,272e3
SS6,D,382,411349.66753926704,101297.24591741615,275250.0,3e5,315e3,325500.0,341250.0,392500.0,468875.0
SS6,F,150,182340.32,32809.763109982254,127250.0,14e4,148175.0,153e3,16e4,18e4,205e3
SS6,O,14,366733.5714285714,333158.3152336749,66e3,85325.0,96862.5,114100.0,128750.0,269250.0,415e3
SS6,S,503,292360.8846918489,51779.05019321019,226425.0,24e4,247930.0,251e3,26e4,283e3,32e4
SS6,T,170,267066.4529411765,57862.31025808681,195450.0,205e3,215700.0,224800.0,228e3,259975.0,297125.0
SS7,D,619,406806.3699515347,140171.59232640837,254800.0,277500.0,294400.0,31e4,325e3,375e3,452250.0
SS7,F,229,170958.71179039302,37044.19335875436,12e4,130750.0,137600.0,14e4,147e3,168500.0,183e3
SS7,O,31,637856.1935483871,757160.4041779796,29498.0,105e3,137500.0,155e3,202300.0,32e4,762450.5
SS7,S,879,278053.2866894198,50483.21112243228,21e4,225e3,234846.5,24e4,247500.0,274e3,305e3
SS7,T,139,252633.8273381295,43714.80365680007,185e3,205e3,214546.5,217500.0,221750.0,254e3,283e3
SS8,D,695,256849.43165467627,79168.39421134934,16e4,17e4,179995.0,185e3,195e3,24e4,3e5
SS8,F,114,149229.4298245614,35905.160164549256,108975.0,114300.0,119995.0,123e3,127e3,147e3,165e3
SS8,O,21,276633.3333333333,376189.68132224644,2700.0,5e3,109e3,11e4,112500.0,195e3,225e3
SS8,S,363,217397.7741046832,42166.848720405986,155100.0,165200.0,179e3,182400.0,19e4,218e3,245e3
SS8,T,178,197290.02808988764,27664.733375532822,151275.0,165e3,170550.0,175e3,18e4,196747.5,212375.0
SS9,D,425,443618.91764705884,194686.04930833657,25e4,277500.0,293800.0,304500.0,316e3,385e3,51e4
SS9,F,648,218195.35185185185,112394.82539255463,122e3,125e3,138049.99999999997,152700.0,161187.5,2e5,242250.0
SS9,O,33,379954.48484848486,515275.3373689595,2200.0,3400.0000000000005,5e3,11618.400000000005,4e4,163500.0,48e4
SS9,S,706,337112.46458923514,117320.1576767674,213125.0,23e4,24e4,249995.0,258312.5,299995.0,385e3
SS9,T,347,313732.42074927955,104074.00849176993,176050.0,19e4,208950.0,22e4,234500.0,3e5,39e4
SS99,O,1,846138.0,NA,846138.0,846138.0,846138.0,846138.0,846138.0,846138.0,846138.0
ST1,D,92,161213.03260869565,42315.748734165056,98700.0,115300.0,122650.0,130400.0,133875.0,158975.0,182e3
ST1,F,119,84103.94957983193,28657.28219542015,42700.0,47600.0,51700.0,54e3,56200.0,98500.0,107950.0
ST1,O,52,651367.9230769231,1407719.3082499087,47832.5,6e4,87549.99999999999,113800.00000000001,133e3,197500.0,712500.0
ST1,S,299,107870.93645484949,27925.337724718273,65e3,7e4,75e3,79980.0,84750.0,112500.0,127e3
ST1,T,614,77702.56026058632,36812.66403901934,36e3,40650.0,45e3,49e3,52075.0,66e3,9e4
ST10,D,361,248174.45706371192,103522.04737021509,142500.0,155e3,166e3,172e3,182500.0,225e3,285e3
ST10,F,43,91276.74418604652,26474.566296274963,58e3,59900.00000000001,67500.0,67500.0,68e3,88500.0,116e3
ST10,O,33,287866.6666666667,297288.4612067321,28880.000000000004,67e3,79e3,125320.0,145e3,19e4,345e3
ST10,S,303,144266.74587458745,44253.7225267541,85590.00000000001,105200.0,115e3,118e3,12e4,135e3,157750.0
ST10,T,162,118713.67283950618,39543.56842740734,66050.0,73650.0,80600.0,85180.0,88500.0,116225.0,138e3
ST11,D,140,239288.10714285713,84977.53969211587,13e4,152700.0,159850.0,165e3,175e3,225e3,296250.0
ST11,F,7,108785.71428571429,51280.97205824101,58850.0,60200.0,61550.0,62400.0,63e3,98500.0,15e4
ST11,O,8,357187.375,296043.0244131694,117500.0,135e3,151924.94999999998,165399.6,178874.25,244500.0,402500.0
ST11,S,131,161761.64122137404,53774.148805775374,104500.0,118e3,122500.0,125e3,13e4,15e4,170500.0
ST11,T,38,148159.2105263158,56631.528148558435,81825.00000000001,91735.0,96650.0,106e3,11e4,143e3,173750.0
ST12,D,103,407176.9417475728,134735.71474759615,158200.0,194000.00000000006,289499.99999999994,32e4,33e4,4e5,495e3
ST12,F,4,151375.0,36348.71616256435,126225.0,127950.0,129675.0,131400.0,133125.0,138e3,156250.0
ST12,O,2,742500.0,10606.601717798212,735750.0,736500.0,737250.0,738e3,738750.0,742500.0,746250.0
ST12,S,43,174040.6976744186,52107.144944465785,106e3,12e4,125e3,129400.0,141500.0,17e4,208750.0
ST12,T,12,127579.16666666667,40612.89236825114,68500.0,100800.0,105200.0,110800.0,118500.0,125975.0,145375.0
ST13,D,292,264099.6061643836,105103.30415154841,14e4,150300.0,158650.0,17e4,18e4,246e3,310500.0
ST13,F,64,86753.984375,27562.231896686746,55375.0,63600.0,66500.0,67800.0,70588.75,8e4,96250.0
ST13,O,34,549570.0588235294,578815.8763281391,63e3,106000.00000000001,123705.00000000001,16e4,181500.0,45e4,55e4
ST13,S,305,147569.94754098362,44205.34439175079,85e3,104e3,111770.0,118e3,123500.0,14e4,165e3
ST13,T,393,110721.106870229,37001.61337986546,62e3,72e3,76800.0,81700.0,85e3,105e3,129950.0
ST14,D,253,301897.29644268774,131792.43461825198,166500.0,18e4,19e4,2e5,21e4,265e3,343e3
ST14,F,31,92229.03225806452,28475.014703518442,49950.0,67500.0,67750.0,74e3,75e3,85e3,105250.0
ST14,O,15,341066.6,225822.17173627063,29000.000000000004,55000.000000000015,99e3,197000.00000000003,229999.5,265e3,482500.0
ST14,S,205,158989.83902439024,55466.60669009919,106840.0,122500.0,125e3,13e4,132500.0,15e4,172e3
ST14,T,173,133184.01734104045,55735.329146037526,78600.0,86e3,95e3,101200.0,11e4,125e3,139500.0
ST15,D,441,290088.5918367347,98245.59652531426,165e3,178e3,195e3,212995.0,228e3,277995.0,332500.0
ST15,F,98,114484.30612244898,45961.195357484205,52275.0,55400.0,61925.0,73200.0,81250.0,11e4,144987.5
ST15,O,27,1112263.8148148148,2616298.3196365875,30360.0,56280.0,92800.0,95400.0,98500.0,25e4,49e4
ST15,S,218,171702.20642201835,48608.625420311204,90650.0,120230.0,132375.0,14e4,146250.0,169950.0,189875.0
ST15,T,218,153336.81651376147,69980.48828911361,81175.0,90750.0,96100.0,11e4,115248.75,139225.0,176500.0
ST16,D,324,237407.91975308643,68236.12238147164,15e4,164300.0,175450.0,184600.0,197375.0,233250.0,27e4
ST16,F,102,110478.27450980392,33339.59879995139,68025.0,7e4,74150.0,80400.0,84250.0,108e3,134625.0
ST16,O,32,927393.34375,1541036.3758248936,27506.249999999996,96549.99999999999,150649.99999999997,178e3,213750.0,495e3,886750.0
ST16,S,357,151172.4929971989,40187.08281210868,95e3,110570.0,12e4,125e3,128500.0,147500.0,17e4
ST16,T,416,133108.29086538462,43188.08146347689,82e3,9e4,1e5,105e3,11e4,124999.5,149961.25
ST17,D,411,272414.06326034066,113218.5660872998,15e4,165e3,173725.0,182e3,193e3,245e3,31e4
ST17,F,123,146183.28455284552,58624.37244412554,68850.0,80400.0,86500.0,95400.0,101250.0,133e3,179950.0
ST17,O,17,610443.9411764706,769834.2987283425,97050.0,112e3,142e3,175990.0,179950.0,375e3,48e4
ST17,S,502,165569.23306772907,54664.758646569375,101525.0,115e3,122074.99999999999,127500.0,135e3,158e3,183750.0
ST17,T,271,140023.2177121771,41597.82132935235,84500.0,95e3,103875.0,11e4,115e3,13e4,16e4
ST18,D,372,300593.7930107527,114711.927064891,17e4,193200.0,207600.0,219996.0,225750.0,275e3,34e4
ST18,F,9,116777.77777777778,22274.019494569104,85700.0,87900.0,90400.0,93200.0,96e3,125e3,133500.0
ST18,O,23,595918.3913043478,576520.9260551794,6050.000000000002,22e3,70499.99999999997,185e3,217500.0,42e4,831250.0
ST18,S,179,198393.4748603352,60814.91754470994,127e3,14e4,145840.0,15e4,155e3,19e4,227997.5
ST18,T,83,237281.06024096385,104507.41935236682,124550.0,139960.0,149965.0,159100.0,17e4,22e4,278500.0
ST19,D,179,312127.06703910616,120815.47303485566,184300.0,205e3,212500.0,226800.0,245500.0,28e4,342e3
ST19,F,10,116170.0,38071.75389241274,56227.5,67455.0,76967.49999999999,85990.0,96250.0,126875.0,135e3
ST19,O,7,1517154.2857142857,2612836.2405558266,101656.00000000001,183232.00000000003,264808.0,353200.00000000006,445e3,598e3,856e3
ST19,S,127,204307.48031496062,75350.35208066495,130765.0,144200.0,149850.0,155200.0,16e4,185e3,217500.0
ST19,T,70,172000.64285714287,52727.01676602341,122725.0,124900.0,128025.0,13e4,14e4,159475.0,185e3
ST2,D,140,205682.20714285714,91377.3180913923,117925.0,124950.0,13e4,139400.0,143750.0,18e4,240625.0
ST2,F,4,63500.0,21977.26097583591,44150.0,44300.0,44450.0,44600.0,44750.0,63e3,81750.0
ST2,O,10,888535.2,1156698.742746096,151500.0,160500.0,168607.5,176460.0,187462.5,33e4,952802.5
ST2,S,433,103190.792147806,36972.130936796486,58600.0,63200.0,67500.0,71700.0,76e3,95e3,125e3
ST2,T,172,94364.82558139534,35138.87816150272,55e3,61200.0,64650.0,66e3,70750.0,84e3,108487.5
ST20,D,145,291199.0344827586,110253.46047777905,149800.0,180800.0,192200.0,204799.0,21e4,276995.0,337995.0
ST20,F,9,101055.55555555556,24887.803795790776,79600.0,83200.0,85e3,85e3,85e3,93e3,11e4
ST20,O,5,266920.0,169222.43350099892,96200.0,118400.0,140600.0,162800.0,185e3,2e5,375600.0
ST20,S,77,178503.18181818182,71245.90189003435,119619.0,122200.0,125e3,128100.0,129e3,158e3,192250.0
ST20,T,35,182302.2857142857,58689.063571138555,119100.0,127318.0,137550.0,139600.0,145250.0,168e3,193500.0
ST21,D,92,323205.92391304346,118399.67289532276,158700.0,195500.0,214650.0,23e4,24e4,304e3,377500.0
ST21,F,14,186410.7142857143,95343.89210111473,99500.0,111875.0,115937.5,119100.0,128250.0,176250.0,188750.0
ST21,O,8,844263.875,1235373.6264952903,116500.0,148e3,180249.99999999997,217000.00000000006,253750.0,326500.0,695833.25
ST21,S,50,211316.0,65462.931121516456,142250.0,151800.0,154350.0,156e3,166250.0,195750.0,235375.0
ST21,T,33,236784.84848484848,115783.18603971638,126200.0,130700.0,143500.0,148e3,152e3,175e3,285e3
ST3,D,465,188953.59569892474,64226.116134010976,105e3,12e4,13e4,139800.0,145e3,18e4,22e4
ST3,F,29,64701.137931034486,25135.854195215896,31400.0,34700.0,36e3,44200.0,48e3,65e3,73e3
ST3,O,28,314230.21428571426,383834.74359487696,43050.0,45e3,70250.0,84999.6,103749.75,153500.0,362500.0
ST3,S,1009,110643.15659068385,35632.690806203995,62500.0,7e4,77100.0,83500.0,87500.0,107e3,126950.0
ST3,T,413,82668.58595641647,31357.676007057496,43600.0,5e4,55e3,58e3,6e4,76e3,1e5
ST4,D,329,220575.13981762918,86474.47310371861,118800.0,134400.00000000003,145e3,155580.0,163e3,206e3,255e3
ST4,F,108,73922.82407407407,24969.67724868185,45e3,5e4,56050.00000000001,57950.0,57950.0,65e3,85750.0
ST4,O,68,1248591.205882353,3225806.077934221,54200.0,76750.0,87874.99999999999,11e4,12e4,220777.5,49e4
ST4,S,633,134548.74091627172,49064.38109472171,7e4,82600.0,88400.0,95550.0,103e3,13e4,156e3
ST4,T,1031,81103.57904946654,36338.32930708839,4e4,46600.0,51e3,56e3,59950.0,73e3,93e3
ST5,D,632,251030.43037974683,143714.3524110704,125775.0,140100.0,151650.0,16e4,168375.0,218e3,3e5
ST5,F,165,131468.0484848485,55992.35252135496,59200.0,65e3,7e4,78200.00000000001,88e3,123500.0,175e3
ST5,O,79,558367.0759493671,745677.7580344105,49579.2,89300.0,1e5,122100.0,158851.5,325e3,651500.0
ST5,S,1033,140590.87124878995,48950.55218652964,75e3,87e3,94e3,1e5,109950.0,133e3,162e3
ST5,T,765,100742.86405228758,38304.58318178369,55e3,64700.00000000001,69570.0,74800.00000000001,78e3,93e3,115e3
ST6,D,357,175241.7619047619,54263.56283944348,104500.0,113e3,12e4,125600.0,135e3,174e3,205e3
ST6,F,63,73896.8253968254,27500.90449101376,45500.0,52e3,55e3,55600.0,59475.0,72500.0,79125.0
ST6,O,68,708733.7205882353,2422941.945109321,45882.0,49700.0,61010.0,78800.0,85e3,153750.0,385128.25
ST6,S,706,107078.92209631728,34660.11525603021,6e4,66500.0,71500.0,77500.0,82e3,105e3,127e3
ST6,T,901,70542.67369589345,28705.045067917665,39e3,42e3,45e3,48e3,5e4,63500.0,82500.0
ST7,D,678,229370.75958702064,85243.19823654546,13e4,145e3,154977.5,16e4,168e3,212750.0,275e3
ST7,F,48,83385.41666666667,56260.60085293555,41850.0,45700.0,48100.0,5e4,52375.0,66500.0,93562.5
ST7,O,28,491243.53571428574,827424.0091646094,2750.0000000000005,40650.00000000001,63100.0,70600.0,117250.0,247500.0,477141.0
ST7,S,802,136219.54364089775,48203.01567949841,7e4,85e3,95e3,102200.00000000001,108e3,13e4,157375.0
ST7,T,369,109447.23577235773,44857.10274402798,55392.0,63e3,73100.0,78e3,83950.0,105e3,125e3
ST8,D,263,205369.93155893535,77693.17878074218,135100.0,142100.0,149950.0,153400.0,157750.0,188500.0,235e3
ST8,F,20,158899.75,194710.67051339615,55550.0,58750.0,59850.0,61600.0,62750.0,78e3,132996.25
ST8,O,5,135159.0,156647.25150796614,9035.999999999998,16276.999999999996,23518.000000000004,30759.0,38e3,61e3,19e4
ST8,S,273,128354.61538461539,38539.3259038078,78600.0,88110.0,92900.0,98900.0,105e3,125e3,143e3
ST8,T,153,126261.4705882353,51062.91693407812,60600.0,66200.0,71800.0,82700.0,87500.0,11e4,173995.0
ST9,D,184,238418.47826086957,93700.17079181249,120742.5,143250.0,159427.5,168e3,172875.0,215e3,281e3
ST9,F,5,183300.0,3033.15017762062,180200.0,180400.0,180600.0,180800.0,181e3,183e3,185e3
ST9,O,9,436166.1111111111,325147.24773725384,29800.0,36600.0,61999.000000000015,105997.00000000001,149995.0,522500.0,59e4
ST9,S,169,167227.81065088758,61866.521510981154,108e3,115e3,12e4,124600.0,127e3,147950.0,185e3
ST9,T,23,163941.30434782608,84031.46414530191,79100.0,80990.0,88625.0,98320.0,112500.0,141500.0,176750.0
SW1,O,1,33e5,NA,33e5,33e5,33e5,33e5,33e5,33e5,33e5
SW10,F,444,1072764.4774774774,744227.0017434662,475750.0,52e4,567250.0,613e3,648e3,888750.0,1252500.0
SW10,O,25,3179824.32,5499149.199878755,31000.000000000004,45000.000000000015,72e3,124000.00000000004,18e4,169e4,27e5
SW10,S,5,7241e3,4916810.958334681,1999e3,2318e3,2637e3,2956e3,3275e3,75e5,1e7
SW10,T,57,2945745.6140350876,1745924.0776806597,545000.0000000001,1225e3,1507e3,1534e3,161e4,295e4,368e4
SW11,D,7,1436785.7142857143,802380.5132823441,714100.0,740200.0,766300.0,786900.0,804750.0,132e4,1945e3
SW11,F,2254,709434.842945874,573334.2476295242,28e4,335e3,379950.0,418410.00000000006,445e3,6e5,82e4
SW11,O,92,2726685.032608696,6962766.527438986,15e3,20295.0,29125.0,47500.0,47500.0,474500.0,2181341.0
SW11,S,50,1485445.0,589339.7492325715,689e3,849e3,1039250.0,11e5,115e4,134e4,1777500.0
SW11,T,562,1243030.380782918,511464.268844333,625250.0,731900.0,8e5,85e4,893500.0,1216500.0,1477329.5
SW12,D,13,1425821.3846153845,1007529.6061381637,523e3,627e3,753e3,809e3,83e4,1112500.0,175e4
SW12,F,796,539973.3869346734,153178.83134343137,32e4,361e3,375e3,398e3,427e3,536e3,636250.0
SW12,O,41,2102499.6341463416,2752296.0614160295,23e3,44838.0,12e4,12e4,2e5,735e3,2183e3
SW12,S,44,1550916.5,783341.985696274,730750.0,752e3,804500.0,86e4,891625.0,1412e3,1826250.0
SW12,T,333,1088047.7117117117,388529.2889630582,559e3,636e3,695e3,770800.0,85e4,107e4,1275e3
SW13,D,22,3764318.1818181816,2959807.8667753264,1191250.0,1507500.0,1599000.0000000002,1768e3,192e4,2587500.0,4925e3
SW13,F,148,699959.0472972973,317491.30543761473,376750.0,4e5,425e3,45e4,469750.0,581250.0,851757.5
SW13,O,7,774374.2857142857,503052.29081601254,450186.0,450372.0,450558.0,460496.0,475310.0,5e5,1e6
SW13,S,83,2374175.9036144577,1018046.5308248334,922800.0,1189220.0,1515e3,1594e3,1775e3,22e5,2925e3
SW13,T,169,1322715.6804733728,737857.2506030824,557e3,718e3,806e3,84e4,88e4,1078e3,1595e3
SW14,D,41,2226708.975609756,1733963.034811707,78e4,9e5,1015e3,11e5,1187500.0,185e4,23e5
SW14,F,240,555262.3375,266941.8569960836,259500.00000000003,324500.0,374250.0,389000.00000000006,413750.0,52e4,633125.0
SW14,O,13,283423.07692307694,253177.44507343115,4900.000000000001,8000.000000000001,9500.0,34000.00000000002,7e4,225e3,477225.0
SW14,S,84,1279498.0476190476,397074.42488521646,706900.0,902250.0,952250.0,1041400.0,1068352.0,1207500.0,1477e3
SW14,T,232,1004481.5043103448,271885.69002973236,65e4,686514.2999999999,725e3,768400.0,796875.0,962500.0,1197750.0
SW15,D,72,2267381.25,1924765.8005958765,768750.0,843700.0,889500.0,105e4,115e4,185e4,2887487.5
SW15,F,1642,561929.0328867235,263870.72034166096,235e3,29e4,325e3,35e4,382500.0,53e4,685e3
SW15,O,53,1334558.8113207547,2296019.4413424428,5419.4,14e3,16200.0,25200.000000000004,6e4,56e4,125e4
SW15,S,96,1352979.8229166667,681278.2336637969,568750.0,6e5,638500.0,675e3,743750.0,1292500.0,19e5
SW15,T,403,957414.4913151364,400048.6960095135,418250.0,503e3,56e4,583800.0,62e4,925e3,1198500.0
SW16,D,60,829073.3833333333,416326.8743981568,399012.75,435e3,464250.0,495960.0,5e5,717500.0,995e3
SW16,F,1685,352031.37151335314,96962.06936460477,215e3,245e3,256e3,274e3,285e3,34e4,412500.0
SW16,O,70,1510200.5571428572,3587288.38816611,12450.0,21450.0,35e3,44e3,82500.0,337500.0,1000937.5
SW16,S,275,686195.5927272728,267822.3010488551,361750.0,413200.0,453050.0,48e4,509896.5,63e4,795e3
SW16,T,782,527867.1598465473,192171.7237576951,3e5,345e3,374150.0,392100.0,405343.75,48e4,62e4
SW17,D,5,1835e3,1084112.540283526,66e4,72e4,78e4,84e4,9e5,19e5,2685e3
SW17,F,1148,444223.76045296167,145924.04474120445,23e4,271050.0,313100.0,335e3,352375.0,437250.0,515e3
SW17,O,56,2242902.6071428573,3291138.2529847003,9250.0,16762.5,34750.0,62e3,73749.25,44e4,3952457.5
SW17,S,66,1237468.4848484849,774677.8036145438,495e3,555e3,579462.5,605e3,661375.0,955e3,1631250.0
SW17,T,770,761608.8766233766,347097.9489660049,42e4,475e3,5e5,525e3,548112.5,680025.0,86e4
SW18,D,30,2181753.3333333335,1663936.5355381952,467500.0,595e3,1e6,1024e3,1038750.0,139e4,2681250.0
SW18,F,2186,567667.6916742909,279594.77165150264,305e3,349975.0,38e4,4e5,422037.5,515e3,635e3
